report_date,slug_id,slug_name,report_title,group,category,commodity,class,period,slaughter_date,slaughter
2025-06-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-06-07 00:00:00.000,0
2025-06-06 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-06-05 00:00:00.000,98000
2025-06-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-06-04 00:00:00.000,100000
2025-06-04 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-06-03 00:00:00.000,99000
2025-06-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-06-02 00:00:00.000,98000
2025-06-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-30 00:00:00.000,97000
2025-06-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-31 00:00:00.000,4000
2025-05-30 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-29 00:00:00.000,98000
2025-05-29 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-28 00:00:00.000,98000
2025-05-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-27 00:00:00.000,92000
2025-05-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-26 00:00:00.000,1000
2025-05-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-23 00:00:00.000,77000
2025-05-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-24 00:00:00.000,1000
2025-05-23 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-22 00:00:00.000,94000
2025-05-22 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-21 00:00:00.000,99000
2025-05-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-20 00:00:00.000,98000
2025-05-20 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-19 00:00:00.000,97000
2025-05-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-16 00:00:00.000,84000
2025-05-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-17 00:00:00.000,1000
2025-05-16 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-15 00:00:00.000,98000
2025-05-15 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-14 00:00:00.000,99000
2025-05-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-13 00:00:00.000,100000
2025-05-13 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-12 00:00:00.000,82000
2025-05-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-09 00:00:00.000,69000
2025-05-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-10 00:00:00.000,1000
2025-05-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-08 00:00:00.000,98000
2025-05-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-07 00:00:00.000,99000
2025-05-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-06 00:00:00.000,99000
2025-05-06 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-05 00:00:00.000,92000
2025-05-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-02 00:00:00.000,67000
2025-05-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-03 00:00:00.000,6000
2025-05-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-05-01 00:00:00.000,99000
2025-05-01 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-30 00:00:00.000,100000
2025-04-30 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-29 00:00:00.000,100000
2025-04-29 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-28 00:00:00.000,86000
2025-04-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-25 00:00:00.000,62000
2025-04-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-26 00:00:00.000,6000
2025-04-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-24 00:00:00.000,94000
2025-04-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-23 00:00:00.000,101000
2025-04-23 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-22 00:00:00.000,101000
2025-04-22 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-21 00:00:00.000,84000
2025-04-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-18 00:00:00.000,70000
2025-04-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-19 00:00:00.000,10000
2025-04-18 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-17 00:00:00.000,99000
2025-04-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-16 00:00:00.000,101000
2025-04-16 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-15 00:00:00.000,101000
2025-04-15 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-14 00:00:00.000,91000
2025-04-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-11 00:00:00.000,75000
2025-04-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-12 00:00:00.000,4000
2025-04-11 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-10 00:00:00.000,93000
2025-04-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-09 00:00:00.000,101000
2025-04-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-08 00:00:00.000,101000
2025-04-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-07 00:00:00.000,84000
2025-04-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-04 00:00:00.000,89000
2025-04-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-05 00:00:00.000,9000
2025-04-04 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-03 00:00:00.000,99000
2025-04-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-02 00:00:00.000,102000
2025-04-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-04-01 00:00:00.000,101000
2025-04-01 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-31 00:00:00.000,82000
2025-03-31 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-28 00:00:00.000,87000
2025-03-31 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-29 00:00:00.000,16000
2025-03-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-27 00:00:00.000,97000
2025-03-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-26 00:00:00.000,101000
2025-03-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-25 00:00:00.000,101000
2025-03-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-24 00:00:00.000,98000
2025-03-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-21 00:00:00.000,79000
2025-03-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-22 00:00:00.000,19000
2025-03-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-20 00:00:00.000,91000
2025-03-20 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-19 00:00:00.000,68000
2025-03-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-18 00:00:00.000,100000
2025-03-18 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-17 00:00:00.000,92000
2025-03-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-14 00:00:00.000,78000
2025-03-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-15 00:00:00.000,1000
2025-03-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-13 00:00:00.000,98000
2025-03-13 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-12 00:00:00.000,101000
2025-03-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-11 00:00:00.000,101000
2025-03-11 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-10 00:00:00.000,95000
2025-03-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-07 00:00:00.000,85000
2025-03-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-08 00:00:00.000,2000
2025-03-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-06 00:00:00.000,99000
2025-03-06 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-05 00:00:00.000,97000
2025-03-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-04 00:00:00.000,99000
2025-03-04 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-03 00:00:00.000,84000
2025-03-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-28 00:00:00.000,85000
2025-03-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-03-01 00:00:00.000,1000
2025-02-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-27 00:00:00.000,96000
2025-02-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-26 00:00:00.000,100000
2025-02-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-25 00:00:00.000,99000
2025-02-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-24 00:00:00.000,77000
2025-02-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-21 00:00:00.000,87000
2025-02-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-22 00:00:00.000,12000
2025-02-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-20 00:00:00.000,96000
2025-02-20 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-19 00:00:00.000,97000
2025-02-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-18 00:00:00.000,96000
2025-02-18 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-17 00:00:00.000,77000
2025-02-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-14 00:00:00.000,80000
2025-02-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-15 00:00:00.000,6000
2025-02-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-13 00:00:00.000,94000
2025-02-13 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-12 00:00:00.000,98000
2025-02-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-11 00:00:00.000,99000
2025-02-11 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-10 00:00:00.000,74000
2025-02-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-07 00:00:00.000,79000
2025-02-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-08 00:00:00.000,6000
2025-02-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-06 00:00:00.000,95000
2025-02-06 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Steers/Heifers","Previous",2025-02-05 00:00:00.000,99000
