report_date,primal_desc,choice_600_900,select_600_900,week_of_year,year,indexby_year,start_of_week,end_of_week
2013-06-05,Rib,321.68,267.03,233,2013,108,2013-06-02,2013-06-07
2013-06-05,Brisket,133.54,129.62,233,2013,108,2013-06-02,2013-06-07
2013-06-05,Trim,87.86,87.86,233,2013,108,2013-06-02,2013-06-07
2013-06-05,Round,155.6,155.4,233,2013,108,2013-06-02,2013-06-07
2013-06-05,Cutout,204.4,184.56,233,2013,108,2013-06-02,2013-06-07
2013-06-05,Loin,318.38,256.57,233,2013,108,2013-06-02,2013-06-07
2013-06-05,Flank,114.15,111.59,233,2013,108,2013-06-02,2013-06-07
2013-06-06,Rib,315.61,269.01,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Trim,87.88,87.88,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Plate,140.15,143.97,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Chuck,154.79,151.23,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Round,154.6,153.25,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Loin,316.17,257.93,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Brisket,133.62,132.73,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Flank,113.81,112.16,234,2013,109,2013-06-02,2013-06-07
2013-06-06,Cutout,203.63,184.84,234,2013,109,2013-06-02,2013-06-07
2013-06-07,Flank,115.1,112.8,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Cutout,201.57,183.37,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Round,153.16,151.95,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Chuck,152.33,148.24,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Brisket,133.29,133.43,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Plate,138.82,142.63,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Trim,88.16,88.16,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Loin,314.75,256.42,235,2013,110,2013-06-02,2013-06-07
2013-06-07,Rib,309.95,269.59,235,2013,110,2013-06-02,2013-06-07
2013-06-10,Plate,138.51,142.32,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Round,154.11,152.73,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Rib,326.27,268.93,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Chuck,150.67,147.61,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Loin,314.68,257.34,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Brisket,134.03,132.64,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Flank,116.1,113.29,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Trim,88.0,88.0,241,2013,111,2013-06-09,2013-06-14
2013-06-10,Cutout,203.18,183.44,241,2013,111,2013-06-09,2013-06-14
2013-06-11,Cutout,202.99,184.16,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Chuck,151.68,149.26,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Brisket,133.31,132.98,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Flank,116.31,113.59,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Plate,138.08,141.87,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Trim,88.71,88.71,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Round,152.54,151.29,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Loin,312.99,258.47,242,2013,112,2013-06-09,2013-06-14
2013-06-11,Rib,328.77,271.82,242,2013,112,2013-06-09,2013-06-14
2013-06-12,Chuck,153.65,151.08,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Rib,319.59,270.77,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Flank,116.4,113.48,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Trim,89.36,89.36,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Plate,138.18,141.89,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Round,151.92,150.74,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Brisket,133.75,133.73,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Loin,310.04,257.6,243,2013,113,2013-06-09,2013-06-14
2013-06-12,Cutout,201.79,184.31,243,2013,113,2013-06-09,2013-06-14
2013-06-13,Loin,306.29,257.24,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Plate,138.61,142.18,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Round,152.26,151.34,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Flank,117.79,114.34,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Cutout,200.63,184.37,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Rib,313.32,270.7,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Chuck,154.11,150.72,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Brisket,134.63,135.09,244,2013,114,2013-06-09,2013-06-14
2013-06-13,Trim,90.91,90.91,244,2013,114,2013-06-09,2013-06-14
2013-06-14,Rib,310.99,273.47,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Cutout,199.53,183.79,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Plate,138.95,142.52,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Flank,117.83,114.41,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Round,153.27,152.67,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Loin,300.93,254.19,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Brisket,133.36,134.17,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Chuck,154.5,148.92,245,2013,115,2013-06-09,2013-06-14
2013-06-14,Trim,90.49,90.49,245,2013,115,2013-06-09,2013-06-14
2013-06-17,Loin,300.44,250.83,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Flank,117.92,114.73,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Rib,318.85,279.41,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Brisket,134.13,134.03,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Chuck,156.43,149.51,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Trim,90.07,90.07,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Round,153.9,152.63,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Cutout,201.19,184.03,251,2013,116,2013-06-16,2013-06-21
2013-06-17,Plate,140.59,144.11,251,2013,116,2013-06-16,2013-06-21
2013-06-18,Loin,299.96,253.5,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Cutout,200.24,184.39,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Rib,319.13,275.17,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Brisket,135.21,134.32,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Flank,118.93,116.17,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Round,153.65,152.16,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Plate,140.16,143.48,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Chuck,153.47,150.74,252,2013,117,2013-06-16,2013-06-21
2013-06-18,Trim,95.22,95.22,252,2013,117,2013-06-16,2013-06-21
2013-06-19,Round,154.42,153.01,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Loin,292.7,252.14,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Cutout,198.98,184.69,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Plate,141.16,144.28,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Trim,94.19,94.19,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Rib,317.18,272.76,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Flank,119.85,116.86,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Brisket,136.24,135.12,253,2013,118,2013-06-16,2013-06-21
2013-06-19,Chuck,154.04,152.6,253,2013,118,2013-06-16,2013-06-21
2013-06-20,Trim,93.38,93.38,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Loin,291.65,251.24,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Rib,314.3,275.52,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Chuck,155.49,154.09,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Brisket,136.88,135.65,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Round,155.92,155.42,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Flank,120.48,117.29,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Plate,141.92,144.95,254,2013,119,2013-06-16,2013-06-21
2013-06-20,Cutout,199.3,185.88,254,2013,119,2013-06-16,2013-06-21
2013-06-21,Loin,292.16,253.03,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Plate,139.65,142.78,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Rib,313.65,275.74,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Round,156.71,154.5,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Trim,92.57,92.57,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Chuck,155.76,154.8,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Flank,119.68,117.45,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Brisket,136.58,137.29,255,2013,120,2013-06-16,2013-06-21
2013-06-21,Cutout,199.39,186.22,255,2013,120,2013-06-16,2013-06-21
2013-06-24,Trim,94.38,94.38,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Chuck,156.84,156.23,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Plate,138.88,142.01,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Rib,319.67,277.09,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Round,157.64,154.42,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Cutout,199.25,186.58,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Brisket,135.96,138.36,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Flank,119.12,117.51,261,2013,121,2013-06-23,2013-06-28
2013-06-24,Loin,286.29,252.1,261,2013,121,2013-06-23,2013-06-28
2013-06-25,Cutout,197.57,185.92,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Brisket,136.4,137.73,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Rib,311.31,278.82,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Plate,139.05,142.01,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Loin,282.04,246.21,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Round,156.81,156.01,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Trim,96.89,96.89,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Chuck,157.75,156.44,262,2013,122,2013-06-23,2013-06-28
2013-06-25,Flank,120.41,117.57,262,2013,122,2013-06-23,2013-06-28
2013-06-26,Rib,308.5,278.11,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Plate,139.8,142.58,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Brisket,137.66,137.78,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Round,156.37,156.91,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Chuck,158.29,156.48,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Loin,277.58,248.02,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Cutout,196.51,186.51,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Flank,121.12,118.33,263,2013,123,2013-06-23,2013-06-28
2013-06-26,Trim,97.21,97.21,263,2013,123,2013-06-23,2013-06-28
2013-06-27,Flank,121.0,118.08,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Brisket,138.35,138.49,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Plate,141.48,144.43,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Round,156.86,157.46,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Trim,93.71,93.71,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Chuck,159.53,156.86,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Cutout,197.38,187.62,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Rib,314.65,276.07,264,2013,124,2013-06-23,2013-06-28
2013-06-27,Loin,275.44,252.51,264,2013,124,2013-06-23,2013-06-28
2013-06-28,Chuck,160.03,156.03,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Rib,315.84,274.45,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Round,157.39,156.94,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Trim,97.3,97.3,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Plate,142.06,145.1,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Brisket,138.28,139.72,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Loin,273.97,252.49,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Flank,120.88,117.08,265,2013,125,2013-06-23,2013-06-28
2013-06-28,Cutout,197.5,187.15,265,2013,125,2013-06-23,2013-06-28
2013-07-01,Flank,120.77,117.56,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Round,157.56,154.65,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Cutout,196.64,185.78,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Brisket,138.61,139.26,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Plate,140.58,143.53,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Trim,94.95,94.95,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Chuck,157.33,153.9,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Rib,315.67,275.87,271,2013,126,2013-06-30,2013-07-05
2013-07-01,Loin,274.03,251.23,271,2013,126,2013-06-30,2013-07-05
2013-07-02,Plate,141.33,144.12,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Chuck,157.77,154.81,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Cutout,197.1,186.62,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Rib,316.99,279.27,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Brisket,139.92,139.33,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Round,159.61,154.79,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Loin,272.04,251.55,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Trim,101.02,101.02,272,2013,127,2013-06-30,2013-07-05
2013-07-02,Flank,121.3,118.68,272,2013,127,2013-06-30,2013-07-05
2013-07-03,Round,160.39,157.47,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Plate,143.22,145.65,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Brisket,140.82,139.72,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Rib,315.88,280.98,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Cutout,197.73,188.47,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Flank,122.75,119.86,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Trim,100.35,100.35,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Chuck,160.89,157.53,273,2013,128,2013-06-30,2013-07-05
2013-07-03,Loin,269.34,251.95,273,2013,128,2013-06-30,2013-07-05
2013-07-05,Flank,122.83,119.31,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Round,160.35,158.11,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Rib,314.86,280.66,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Plate,142.72,145.24,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Cutout,196.34,187.73,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Trim,99.5,99.5,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Chuck,159.66,156.08,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Loin,265.36,250.01,275,2013,129,2013-06-30,2013-07-05
2013-07-05,Brisket,140.34,140.55,275,2013,129,2013-06-30,2013-07-05
2013-07-08,Chuck,158.56,153.17,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Flank,123.05,119.34,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Cutout,194.85,185.13,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Trim,101.31,101.31,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Loin,263.79,243.57,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Rib,307.93,279.55,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Brisket,139.3,140.11,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Plate,142.32,144.77,281,2013,130,2013-07-07,2013-07-12
2013-07-08,Round,160.47,157.26,281,2013,130,2013-07-07,2013-07-12
2013-07-09,Brisket,139.35,139.71,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Round,158.52,157.06,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Chuck,158.39,153.56,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Rib,305.0,278.17,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Flank,124.02,120.18,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Plate,144.53,146.68,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Loin,264.23,246.65,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Cutout,194.32,185.85,282,2013,131,2013-07-07,2013-07-12
2013-07-09,Trim,105.69,105.69,282,2013,131,2013-07-07,2013-07-12
2013-07-10,Plate,146.27,148.38,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Flank,123.47,120.11,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Chuck,156.84,154.34,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Cutout,193.07,186.05,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Brisket,138.97,138.12,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Trim,102.75,102.75,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Loin,260.6,246.44,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Rib,306.7,278.77,283,2013,132,2013-07-07,2013-07-12
2013-07-10,Round,157.18,156.66,283,2013,132,2013-07-07,2013-07-12
2013-07-11,Rib,305.59,277.26,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Plate,145.56,147.68,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Flank,123.32,119.87,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Round,157.54,156.13,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Brisket,138.96,138.06,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Cutout,192.72,184.71,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Trim,106.725,106.725,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Loin,257.55,242.76,284,2013,133,2013-07-07,2013-07-12
2013-07-11,Chuck,158.2,153.63,284,2013,133,2013-07-07,2013-07-12
2013-07-12,Chuck,156.18,151.59,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Round,158.47,155.45,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Flank,123.15,120.07,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Cutout,191.53,183.67,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Trim,110.7,110.7,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Plate,144.47,146.57,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Loin,258.1,241.71,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Rib,297.99,276.37,285,2013,134,2013-07-07,2013-07-12
2013-07-12,Brisket,139.47,140.42,285,2013,134,2013-07-07,2013-07-12
2013-07-15,Trim,110.605,110.605,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Plate,144.4,146.5,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Chuck,154.61,152.18,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Flank,123.06,120.34,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Cutout,190.7,183.94,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Rib,295.28,273.62,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Round,158.24,157.23,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Loin,258.05,241.82,291,2013,135,2013-07-14,2013-07-19
2013-07-15,Brisket,139.67,139.86,291,2013,135,2013-07-14,2013-07-19
2013-07-16,Trim,110.51,110.51,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Chuck,155.04,153.92,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Plate,144.4,145.89,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Rib,294.14,275.49,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Round,157.64,155.71,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Cutout,190.47,184.35,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Loin,257.23,242.5,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Brisket,139.47,138.11,292,2013,136,2013-07-14,2013-07-19
2013-07-16,Flank,125.72,120.81,292,2013,136,2013-07-14,2013-07-19
2013-07-17,Chuck,157.02,155.95,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Plate,144.26,145.83,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Rib,285.39,274.95,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Trim,109.23,109.23,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Round,157.94,155.35,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Flank,125.03,120.85,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Brisket,139.01,137.46,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Cutout,189.44,183.78,293,2013,137,2013-07-14,2013-07-19
2013-07-17,Loin,254.22,237.78,293,2013,137,2013-07-14,2013-07-19
2013-07-18,Flank,125.15,121.76,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Chuck,157.99,155.21,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Cutout,189.3,183.73,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Plate,145.75,147.3,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Rib,282.78,276.11,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Loin,253.13,237.12,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Round,157.92,155.63,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Brisket,138.71,137.2,294,2013,138,2013-07-14,2013-07-19
2013-07-18,Trim,113.04,113.04,294,2013,138,2013-07-14,2013-07-19
2013-07-19,Flank,124.98,121.16,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Cutout,189.22,184.17,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Rib,283.67,274.08,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Trim,112.595,112.595,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Chuck,158.15,157.84,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Plate,146.76,148.31,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Brisket,138.11,135.77,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Round,157.0,156.03,295,2013,139,2013-07-14,2013-07-19
2013-07-19,Loin,252.89,236.27,295,2013,139,2013-07-14,2013-07-19
2013-07-22,Rib,284.93,274.06,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Chuck,155.38,156.2,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Flank,124.99,122.21,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Loin,256.2,235.16,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Trim,112.15,112.15,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Brisket,138.31,136.61,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Round,156.57,155.46,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Cutout,188.98,183.2,301,2013,140,2013-07-21,2013-07-26
2013-07-22,Plate,144.19,145.51,301,2013,140,2013-07-21,2013-07-26
2013-07-23,Cutout,186.34,181.5,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Rib,277.22,271.57,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Chuck,154.87,151.58,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Plate,141.26,142.93,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Loin,250.14,235.28,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Trim,106.61,106.61,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Flank,121.77,120.04,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Brisket,137.78,137.76,302,2013,141,2013-07-21,2013-07-26
2013-07-23,Round,156.65,155.99,302,2013,141,2013-07-21,2013-07-26
2013-07-24,Cutout,186.89,182.22,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Flank,121.8,119.08,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Loin,249.38,235.78,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Round,157.08,156.36,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Trim,107.64,107.64,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Brisket,137.76,136.89,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Chuck,156.5,153.59,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Rib,278.4,271.71,303,2013,142,2013-07-21,2013-07-26
2013-07-24,Plate,141.16,143.0,303,2013,142,2013-07-21,2013-07-26
2013-07-25,Loin,251.39,235.06,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Trim,107.52,107.52,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Cutout,187.66,182.7,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Flank,123.94,119.68,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Rib,281.67,274.9,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Round,157.04,156.62,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Chuck,155.88,154.11,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Brisket,137.94,135.85,304,2013,143,2013-07-21,2013-07-26
2013-07-25,Plate,142.37,144.15,304,2013,143,2013-07-21,2013-07-26
2013-07-26,Rib,282.47,276.34,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Cutout,187.15,182.71,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Flank,123.5,119.26,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Brisket,137.44,135.8,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Round,156.97,156.64,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Chuck,154.28,152.86,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Trim,109.92,109.92,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Plate,143.93,145.64,305,2013,144,2013-07-21,2013-07-26
2013-07-26,Loin,250.55,235.67,305,2013,144,2013-07-21,2013-07-26
2013-07-29,Flank,122.36,119.42,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Trim,110.28,110.28,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Brisket,136.5,136.08,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Rib,284.57,276.09,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Plate,144.6,146.13,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Cutout,186.41,182.22,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Loin,247.64,233.56,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Chuck,153.82,153.22,311,2013,145,2013-07-28,2013-08-02
2013-07-29,Round,156.13,155.86,311,2013,145,2013-07-28,2013-08-02
2013-07-30,Chuck,155.17,155.16,312,2013,146,2013-07-28,2013-08-02
2013-07-30,Brisket,136.16,136.08,312,2013,146,2013-07-28,2013-08-02
2013-07-30,Plate,144.72,146.25,312,2013,146,2013-07-28,2013-08-02
2013-07-30,Cutout,186.78,181.66,312,2013,146,2013-07-28,2013-08-02
2013-07-30,Loin,246.88,233.31,312,2013,146,2013-07-28,2013-08-02
2013-07-30,Trim,110.21,110.21,312,2013,146,2013-07-28,2013-08-02
