report_date,published_date,description,commodity,type,class,volume,unit,year,indexby_year
2025-06-23,07/10/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,65.0,lbs,2025,26
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,210.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1410.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,361.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,282.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,120.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,61.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,68.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,214.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,298.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,208.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,238.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,386.3,Million lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,409.5,Million lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,933.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,855.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,657.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,866.0,lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Meat Production,All,All,All,798.3,Million lbs,2025,27
2025-06-30,07/17/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,931.0,lbs,2025,27
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,62.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,211.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,122.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,231.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,209.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,213.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,356.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,283.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1412.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,931.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,659.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Meat Production,All,All,All,991.0,Million lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,494.2,Million lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.3,Million lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,494.1,Million lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,866.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,855.0,lbs,2025,28
2025-07-07,07/24/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,934.0,lbs,2025,28
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,209.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,231.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,492.3,Million lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,283.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,207.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Meat Production,All,All,All,984.0,Million lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,211.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,350.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,489.2,Million lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,919.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,852.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,654.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,864.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1409.0,lbs,2025,29
2025-07-14,07/31/2025 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,935.0,lbs,2025,29
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,210.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,652.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,281.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1414.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,356.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,59.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,58.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,243.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,116.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,925.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,851.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,212.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,941.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,487.6,Million lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,477.8,Million lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Meat Production,All,All,All,967.9,Million lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,865.0,lbs,2025,30
2025-07-21,08/07/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,208.0,lbs,2025,30
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cattle,867.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Heifers,853.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,205.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Bulls,923.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Steers,941.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Meat Production,Slaughter Hogs,Pork,Hogs,489.6,Million lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cows,654.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Meat Production,Slaughter Cattle,Beef,Cattle,464.7,Million lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Live Weight,Slaughter Hogs,Pork,Hogs,281.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Live Weight,Slaughter Cattle,Beef,Cattle,1417.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Meat Production,All,All,All,956.9,Million lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Live Weight,Slaughter Calves,Calves/Veal,Calves,345.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,59.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,207.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,116.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Boars,232.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,59.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2025,31
2025-07-28,08/14/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Hogs,209.0,lbs,2025,31
2025-08-04,08/21/2025 10:00:03,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Sows,299.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Hogs,209.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,207.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.0,Million lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Live Weight,Slaughter Calves,Calves/Veal,Calves,361.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Live Weight,Slaughter Cattle,Beef,Cattle,1414.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,113.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Live Weight,Slaughter Hogs,Pork,Hogs,280.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Boars,222.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Bulls,928.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,58.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,214.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Steers,939.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cattle,866.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Heifers,856.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,58.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Meat Production,All,All,All,958.5,Million lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cows,651.0,lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Meat Production,Slaughter Hogs,Pork,Hogs,492.4,Million lbs,2025,32
2025-08-04,08/21/2025 10:00:03,Meat Production,Slaughter Cattle,Beef,Cattle,463.6,Million lbs,2025,32
2025-08-11,08/28/2025 10:00:02,Meat Production,All,All,All,969.9,Million lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,866.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,504.3,Million lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,857.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,352.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,280.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,115.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,463.0,Million lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1414.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,943.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,917.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,643.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,59.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,209.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,297.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,207.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,207.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,58.0,lbs,2025,33
2025-08-11,08/28/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,237.0,lbs,2025,33
2025-08-18,09/04/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,505.0,Million lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,483.6,Million lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Meat Production,All,All,All,991.2,Million lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,359.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,213.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,58.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,58.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1416.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,114.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,280.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,952.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,297.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,209.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,246.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,207.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,915.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,872.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,644.0,lbs,2025,34
2025-08-18,09/04/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,858.0,lbs,2025,34
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,205.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,62.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1420.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,241.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,58.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,347.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,58.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,114.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Meat Production,All,All,All,997.5,Million lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,210.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,904.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,642.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,953.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,865.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,874.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,281.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,208.0,lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,500.8,Million lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,494.1,Million lbs,2025,35
2025-08-25,09/11/2025 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,299.0,lbs,2025,35
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Steers,958.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Boars,238.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Hogs,212.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,210.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Meat Production,Slaughter Cattle,Beef,Cattle,432.4,Million lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,1.8,Million lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,61.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cows,645.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Meat Production,All,All,All,926.2,Million lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cattle,878.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Heifers,866.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Meat Production,Slaughter Hogs,Pork,Hogs,491.7,Million lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Bulls,909.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,56.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Live Weight,Slaughter Hogs,Pork,Hogs,285.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Live Weight,Slaughter Calves,Calves/Veal,Calves,340.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Live Weight,Slaughter Cattle,Beef,Cattle,1431.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,112.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,200.0,lbs,2025,36
2025-09-01,09/18/2025 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,57.0,lbs,2025,36
2025-09-08,09/25/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,872.0,lbs,2025,37
2025-09-08,09/25/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,878.0,lbs,2025,37
2025-09-08,09/25/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,904.0,lbs,2025,37
2025-09-08,09/25/2025 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2025,37
2025-09-08,09/25/2025 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,502.2,Million lbs,2025,37
2025-09-08,09/25/2025 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.4,Million lbs,2025,37
2025-09-08,09/25/2025 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,959.0,lbs,2025,37
