report_date,for_date_begin,purchase_type,head_count,avg_net_price,avg_carcass_weight,year,indexby_year
2016-04-12,2016-04-11,Prod. Sold (All Purchase Types),256134,67.59,211.97,2016,72
2016-04-13,2016-04-12,Prod. Sold (All Purchase Types),267749,67.56,211.26,2016,73
2016-04-13,2016-04-12,Packer Owned,122668,,216.99,2016,73
2016-04-14,2016-04-13,Prod. Sold (All Purchase Types),269001,67.63,212.16,2016,74
2016-04-14,2016-04-13,Packer Owned,117918,,218.13,2016,74
2016-04-15,2016-04-14,Packer Owned,120368,,220.72,2016,75
2016-04-15,2016-04-14,Prod. Sold (All Purchase Types),278730,67.48,213.18,2016,75
2016-04-18,2016-04-15,Prod. Sold (All Purchase Types),298924,67.55,213.87,2016,76
2016-04-18,2016-04-15,Packer Owned,147813,,219.16,2016,76
2016-04-19,2016-04-18,Prod. Sold (All Purchase Types),261697,68.74,211.85,2016,77
2016-04-19,2016-04-18,Packer Owned,114175,,216.4,2016,77
2016-04-20,2016-04-19,Packer Owned,114779,,217.37,2016,78
2016-04-20,2016-04-19,Prod. Sold (All Purchase Types),273417,68.9,211.73,2016,78
2016-04-21,2016-04-20,Packer Owned,115861,,216.29,2016,79
2016-04-21,2016-04-20,Prod. Sold (All Purchase Types),266357,69.23,212.54,2016,79
2016-04-22,2016-04-21,Packer Owned,119166,,218.72,2016,80
2016-04-22,2016-04-21,Prod. Sold (All Purchase Types),262018,69.31,213.28,2016,80
2016-04-25,2016-04-22,Prod. Sold (All Purchase Types),322942,69.49,214.77,2016,81
2016-04-25,2016-04-22,Packer Owned,137725,,219.66,2016,81
2016-04-26,2016-04-25,Prod. Sold (All Purchase Types),261814,70.23,212.07,2016,82
2016-04-26,2016-04-25,Packer Owned,106880,,217.71,2016,82
2016-04-27,2016-04-26,Packer Owned,115329,,216.51,2016,83
2016-04-27,2016-04-26,Prod. Sold (All Purchase Types),264030,70.66,211.89,2016,83
2016-04-28,2016-04-27,Packer Owned,116418,,217.2,2016,84
2016-04-28,2016-04-27,Prod. Sold (All Purchase Types),272499,71.21,212.92,2016,84
2016-04-29,2016-04-28,Packer Owned,92172,,218.48,2016,85
2016-04-29,2016-04-28,Prod. Sold (All Purchase Types),263720,71.58,212.92,2016,85
2016-05-02,2016-04-29,Prod. Sold (All Purchase Types),278089,72.26,214.54,2016,86
2016-05-02,2016-04-29,Packer Owned,117520,,217.57,2016,86
2016-05-03,2016-05-02,Prod. Sold (All Purchase Types),267871,73.27,212.72,2016,87
2016-05-03,2016-05-02,Packer Owned,111208,,217.0,2016,87
2016-05-04,2016-05-03,Packer Owned,114997,,217.73,2016,88
2016-05-04,2016-05-03,Prod. Sold (All Purchase Types),270202,73.68,212.34,2016,88
2016-05-05,2016-05-04,Prod. Sold (All Purchase Types),261167,74.36,212.33,2016,89
2016-05-05,2016-05-04,Packer Owned,110938,,216.84,2016,89
2016-05-06,2016-05-05,Packer Owned,117571,,219.12,2016,90
2016-05-06,2016-05-05,Prod. Sold (All Purchase Types),265675,74.74,212.21,2016,90
2016-05-09,2016-05-06,Packer Owned,141249,,219.23,2016,91
2016-05-09,2016-05-06,Prod. Sold (All Purchase Types),313193,75.06,212.95,2016,91
2016-05-10,2016-05-09,Packer Owned,111842,,215.38,2016,92
2016-05-10,2016-05-09,Prod. Sold (All Purchase Types),249841,75.53,211.04,2016,92
2016-05-11,2016-05-10,Prod. Sold (All Purchase Types),263183,75.69,211.22,2016,93
2016-05-11,2016-05-10,Packer Owned,111170,,215.34,2016,93
2016-05-12,2016-05-11,Prod. Sold (All Purchase Types),272528,76.21,212.33,2016,94
2016-05-12,2016-05-11,Packer Owned,113144,,216.27,2016,94
2016-05-13,2016-05-12,Prod. Sold (All Purchase Types),279432,76.41,213.17,2016,95
2016-05-13,2016-05-12,Packer Owned,120378,,216.92,2016,95
2016-05-16,2016-05-13,Prod. Sold (All Purchase Types),272108,76.83,213.57,2016,96
2016-05-16,2016-05-13,Packer Owned,128237,,218.83,2016,96
2016-05-17,2016-05-16,Prod. Sold (All Purchase Types),254312,77.36,212.22,2016,97
2016-05-17,2016-05-16,Packer Owned,110935,,215.77,2016,97
2016-05-18,2016-05-17,Packer Owned,113843,,216.09,2016,98
2016-05-18,2016-05-17,Prod. Sold (All Purchase Types),279182,77.96,211.74,2016,98
2016-05-19,2016-05-18,Prod. Sold (All Purchase Types),267109,78.49,212.33,2016,99
2016-05-19,2016-05-18,Packer Owned,114999,,216.06,2016,99
2016-05-20,2016-05-19,Packer Owned,89758,,213.88,2016,100
2016-05-20,2016-05-19,Prod. Sold (All Purchase Types),263565,78.6,212.68,2016,100
2016-05-23,2016-05-20,Prod. Sold (All Purchase Types),267622,78.66,212.77,2016,101
2016-05-23,2016-05-20,Packer Owned,109673,,214.3,2016,101
2016-05-24,2016-05-23,Prod. Sold (All Purchase Types),270731,78.89,210.68,2016,102
2016-05-24,2016-05-23,Packer Owned,110456,,214.42,2016,102
2016-05-25,2016-05-24,Packer Owned,111245,,214.34,2016,103
2016-05-25,2016-05-24,Prod. Sold (All Purchase Types),260922,78.68,211.0,2016,103
2016-05-26,2016-05-25,Packer Owned,118161,,214.97,2016,104
2016-05-26,2016-05-25,Prod. Sold (All Purchase Types),265170,78.45,211.71,2016,104
2016-05-27,2016-05-26,Packer Owned,115865,,215.84,2016,105
2016-05-27,2016-05-26,Prod. Sold (All Purchase Types),273105,78.19,212.03,2016,105
2016-05-31,2016-05-27,Packer Owned,134175,,217.69,2016,106
2016-05-31,2016-05-27,Prod. Sold (All Purchase Types),277673,77.71,213.22,2016,106
2016-06-01,2016-05-31,Prod. Sold (All Purchase Types),269285,77.4,211.44,2016,107
2016-06-01,2016-05-31,Packer Owned,110159,,212.19,2016,107
2016-06-02,2016-06-01,Packer Owned,114841,,215.19,2016,108
2016-06-02,2016-06-01,Prod. Sold (All Purchase Types),274190,77.25,212.32,2016,108
2016-06-03,2016-06-02,Packer Owned,107369,,216.02,2016,109
2016-06-03,2016-06-02,Prod. Sold (All Purchase Types),277922,77.49,212.65,2016,109
2016-06-06,2016-06-03,Prod. Sold (All Purchase Types),374795,78.02,214.97,2016,110
2016-06-06,2016-06-03,Packer Owned,163863,,215.51,2016,110
2016-06-07,2016-06-06,Packer Owned,92116,,216.17,2016,111
2016-06-07,2016-06-06,Prod. Sold (All Purchase Types),259079,78.86,211.81,2016,111
2016-06-08,2016-06-07,Prod. Sold (All Purchase Types),274245,79.19,211.34,2016,112
2016-06-08,2016-06-07,Packer Owned,107453,,214.33,2016,112
2016-06-09,2016-06-08,Packer Owned,111533,,215.68,2016,113
2016-06-09,2016-06-08,Prod. Sold (All Purchase Types),274417,79.89,212.57,2016,113
2016-06-10,2016-06-09,Packer Owned,85812,,215.63,2016,114
2016-06-10,2016-06-09,Prod. Sold (All Purchase Types),265872,80.3,211.86,2016,114
2016-06-13,2016-06-10,Packer Owned,101319,,213.15,2016,115
2016-06-13,2016-06-10,Prod. Sold (All Purchase Types),268197,80.5,212.1,2016,115
2016-06-14,2016-06-13,Packer Owned,108426,,211.51,2016,116
2016-06-14,2016-06-13,Prod. Sold (All Purchase Types),265143,81.03,209.65,2016,116
2016-06-15,2016-06-14,Packer Owned,111209,,212.5,2016,117
2016-06-15,2016-06-14,Prod. Sold (All Purchase Types),252757,81.3,208.98,2016,117
2016-06-16,2016-06-15,Packer Owned,106796,,214.44,2016,118
2016-06-16,2016-06-15,Prod. Sold (All Purchase Types),271760,81.89,209.4,2016,118
2016-06-17,2016-06-16,Prod. Sold (All Purchase Types),271542,82.29,210.5,2016,119
2016-06-17,2016-06-16,Packer Owned,109556,,213.87,2016,119
2016-06-20,2016-06-17,Packer Owned,133344,,214.1,2016,120
2016-06-20,2016-06-17,Prod. Sold (All Purchase Types),271386,82.54,210.38,2016,120
2016-06-21,2016-06-20,Prod. Sold (All Purchase Types),260492,82.85,208.43,2016,121
2016-06-21,2016-06-20,Packer Owned,106331,,209.93,2016,121
2016-06-22,2016-06-21,Prod. Sold (All Purchase Types),274220,83.14,208.39,2016,122
2016-06-22,2016-06-21,Packer Owned,111351,,212.01,2016,122
2016-06-23,2016-06-22,Packer Owned,112337,,212.27,2016,123
2016-06-23,2016-06-22,Prod. Sold (All Purchase Types),259186,83.57,208.93,2016,123
2016-06-24,2016-06-23,Packer Owned,111392,,211.79,2016,124
2016-06-24,2016-06-23,Prod. Sold (All Purchase Types),262195,83.69,209.03,2016,124
2016-06-27,2016-06-24,Packer Owned,112415,,212.69,2016,125
2016-06-27,2016-06-24,Prod. Sold (All Purchase Types),248534,83.78,209.43,2016,125
2016-06-28,2016-06-27,Prod. Sold (All Purchase Types),262267,84.4,208.01,2016,126
2016-06-28,2016-06-27,Packer Owned,108586,,210.92,2016,126
2016-06-29,2016-06-28,Packer Owned,109766,,210.6,2016,127
2016-06-29,2016-06-28,Prod. Sold (All Purchase Types),258904,84.3,207.43,2016,127
2016-06-30,2016-06-29,Packer Owned,110056,,211.98,2016,128
2016-06-30,2016-06-29,Prod. Sold (All Purchase Types),282631,84.14,208.15,2016,128
2016-07-01,2016-06-30,Prod. Sold (All Purchase Types),264175,83.71,208.51,2016,129
2016-07-01,2016-06-30,Packer Owned,110907,,212.11,2016,129
2016-07-05,2016-07-01,Prod. Sold (All Purchase Types),251521,83.02,209.15,2016,130
2016-07-05,2016-07-01,Packer Owned,113776,,211.51,2016,130
2016-07-06,2016-07-05,Prod. Sold (All Purchase Types),252658,82.82,208.14,2016,131
2016-07-06,2016-07-05,Packer Owned,109176,,210.31,2016,131
2016-07-07,2016-07-06,Prod. Sold (All Purchase Types),269181,82.65,208.62,2016,132
2016-07-07,2016-07-06,Packer Owned,112853,,211.75,2016,132
2016-07-08,2016-07-07,Prod. Sold (All Purchase Types),270501,82.25,209.41,2016,133
2016-07-08,2016-07-07,Packer Owned,110802,,211.83,2016,133
2016-07-11,2016-07-08,Prod. Sold (All Purchase Types),351167,82.22,210.91,2016,134
2016-07-11,2016-07-08,Packer Owned,138745,,212.16,2016,134
2016-07-12,2016-07-11,Packer Owned,108926,,209.86,2016,135
2016-07-12,2016-07-11,Prod. Sold (All Purchase Types),243812,81.6,207.81,2016,135
2016-07-13,2016-07-12,Packer Owned,112217,,211.19,2016,136
2016-07-13,2016-07-12,Prod. Sold (All Purchase Types),262932,81.14,207.97,2016,136
2016-07-14,2016-07-13,Prod. Sold (All Purchase Types),264761,80.99,208.7,2016,137
2016-07-14,2016-07-13,Packer Owned,114513,,212.3,2016,137
2016-07-15,2016-07-14,Prod. Sold (All Purchase Types),272276,80.51,209.44,2016,138
2016-07-15,2016-07-14,Packer Owned,114166,,211.38,2016,138
2016-07-18,2016-07-15,Prod. Sold (All Purchase Types),264665,80.11,210.19,2016,139
2016-07-18,2016-07-15,Packer Owned,120824,,210.76,2016,139
2016-07-19,2016-07-18,Packer Owned,108727,,210.2,2016,140
2016-07-19,2016-07-18,Prod. Sold (All Purchase Types),240021,79.54,208.38,2016,140
2016-07-20,2016-07-19,Prod. Sold (All Purchase Types),247676,79.08,208.36,2016,141
2016-07-20,2016-07-19,Packer Owned,114488,,210.52,2016,141
2016-07-21,2016-07-20,Packer Owned,114041,,209.84,2016,142
2016-07-21,2016-07-20,Prod. Sold (All Purchase Types),258090,78.66,208.24,2016,142
2016-07-22,2016-07-21,Prod. Sold (All Purchase Types),257622,77.85,208.09,2016,143
2016-07-22,2016-07-21,Packer Owned,113687,,211.33,2016,143
2016-07-25,2016-07-22,Prod. Sold (All Purchase Types),268476,77.67,208.17,2016,144
2016-07-25,2016-07-22,Packer Owned,136397,,209.53,2016,144
2016-07-26,2016-07-25,Prod. Sold (All Purchase Types),270312,76.91,207.44,2016,145
2016-07-26,2016-07-25,Packer Owned,112175,,209.47,2016,145
2016-07-27,2016-07-26,Prod. Sold (All Purchase Types),259179,76.18,207.17,2016,146
2016-07-27,2016-07-26,Packer Owned,113581,,208.47,2016,146
2016-07-28,2016-07-27,Prod. Sold (All Purchase Types),265544,75.64,207.36,2016,147
2016-07-28,2016-07-27,Packer Owned,117021,,207.6,2016,147
2016-07-29,2016-07-28,Prod. Sold (All Purchase Types),259730,74.69,208.26,2016,148
2016-07-29,2016-07-28,Packer Owned,115775,,208.3,2016,148
2016-08-01,2016-07-29,Prod. Sold (All Purchase Types),284079,74.27,209.44,2016,149
2016-08-01,2016-07-29,Packer Owned,134461,,210.52,2016,149
2016-08-02,2016-08-01,Prod. Sold (All Purchase Types),209975,73.96,208.19,2016,150
2016-08-02,2016-08-01,Packer Owned,95775,,209.96,2016,150
2016-08-03,2016-08-02,Prod. Sold (All Purchase Types),260804,73.65,207.21,2016,151
2016-08-03,2016-08-02,Packer Owned,112982,,208.14,2016,151
2016-08-04,2016-08-03,Packer Owned,118093,,208.64,2016,152
2016-08-04,2016-08-03,Prod. Sold (All Purchase Types),274140,72.74,207.67,2016,152
2016-08-05,2016-08-04,Prod. Sold (All Purchase Types),261113,72.56,207.17,2016,153
2016-08-05,2016-08-04,Packer Owned,117034,,210.46,2016,153
2016-08-08,2016-08-05,Prod. Sold (All Purchase Types),363223,71.97,208.88,2016,154
2016-08-08,2016-08-05,Packer Owned,130147,,209.08,2016,154
2016-08-09,2016-08-08,Prod. Sold (All Purchase Types),264906,71.35,207.23,2016,155
2016-08-09,2016-08-08,Packer Owned,115609,,206.83,2016,155
2016-08-10,2016-08-09,Prod. Sold (All Purchase Types),270231,70.8,207.1,2016,156
2016-08-10,2016-08-09,Packer Owned,116213,,208.36,2016,156
2016-08-11,2016-08-10,Prod. Sold (All Purchase Types),276948,70.13,206.58,2016,157
2016-08-11,2016-08-10,Packer Owned,112147,,209.37,2016,157
2016-08-12,2016-08-11,Packer Owned,112047,,208.19,2016,158
2016-08-12,2016-08-11,Prod. Sold (All Purchase Types),270517,69.68,206.13,2016,158
2016-08-15,2016-08-12,Prod. Sold (All Purchase Types),320429,69.22,208.03,2016,159
2016-08-15,2016-08-12,Packer Owned,129546,,208.9,2016,159
2016-08-16,2016-08-15,Packer Owned,103206,,205.92,2016,160
2016-08-16,2016-08-15,Prod. Sold (All Purchase Types),269341,69.56,205.9,2016,160
2016-08-17,2016-08-16,Packer Owned,116246,,205.87,2016,161
2016-08-17,2016-08-16,Prod. Sold (All Purchase Types),275331,69.29,206.01,2016,161
2016-08-18,2016-08-17,Packer Owned,112456,,207.14,2016,162
2016-08-18,2016-08-17,Prod. Sold (All Purchase Types),269989,68.9,206.3,2016,162
2016-08-19,2016-08-18,Prod. Sold (All Purchase Types),271028,68.54,207.85,2016,163
2016-08-19,2016-08-18,Packer Owned,113471,,208.72,2016,163
2016-08-22,2016-08-19,Prod. Sold (All Purchase Types),363495,68.56,208.64,2016,164
2016-08-22,2016-08-19,Packer Owned,161555,,207.89,2016,164
2016-08-23,2016-08-22,Packer Owned,110647,,206.38,2016,165
2016-08-23,2016-08-22,Prod. Sold (All Purchase Types),267633,68.58,206.63,2016,165
2016-08-24,2016-08-23,Prod. Sold (All Purchase Types),262625,68.21,206.25,2016,166
2016-08-24,2016-08-23,Packer Owned,114339,,206.7,2016,166
2016-08-25,2016-08-24,Prod. Sold (All Purchase Types),281697,68.44,207.14,2016,167
2016-08-25,2016-08-24,Packer Owned,110767,,207.74,2016,167
2016-08-26,2016-08-25,Prod. Sold (All Purchase Types),261300,67.79,207.35,2016,168
2016-08-26,2016-08-25,Packer Owned,110782,,209.6,2016,168
2016-08-29,2016-08-26,Packer Owned,136776,,209.63,2016,169
2016-08-29,2016-08-26,Prod. Sold (All Purchase Types),345569,67.71,208.52,2016,169
2016-08-30,2016-08-29,Packer Owned,105962,,207.69,2016,170
2016-08-30,2016-08-29,Prod. Sold (All Purchase Types),265304,67.65,206.28,2016,170
2016-08-31,2016-08-30,Prod. Sold (All Purchase Types),278250,67.36,206.45,2016,171
2016-08-31,2016-08-30,Packer Owned,113201,,208.82,2016,171
2016-09-01,2016-08-31,Packer Owned,113134,,209.33,2016,172
2016-09-01,2016-08-31,Prod. Sold (All Purchase Types),271760,66.96,206.63,2016,172
2016-09-02,2016-09-01,Packer Owned,113573,,208.63,2016,173
2016-09-02,2016-09-01,Prod. Sold (All Purchase Types),277666,66.54,207.83,2016,173
2016-09-06,2016-09-02,Packer Owned,98775,,208.76,2016,174
2016-09-06,2016-09-02,Prod. Sold (All Purchase Types),315452,66.32,209.49,2016,174
2016-09-07,2016-09-06,Prod. Sold (All Purchase Types),255942,65.85,207.68,2016,175
2016-09-07,2016-09-06,Packer Owned,110181,,208.15,2016,175
2016-09-08,2016-09-07,Prod. Sold (All Purchase Types),260209,66.08,208.16,2016,176
2016-09-08,2016-09-07,Packer Owned,110917,,210.22,2016,176
2016-09-09,2016-09-08,Prod. Sold (All Purchase Types),273687,65.73,209.52,2016,177
2016-09-09,2016-09-08,Packer Owned,110391,,210.24,2016,177
2016-09-12,2016-09-09,Packer Owned,209247,,210.87,2016,178
2016-09-12,2016-09-09,Prod. Sold (All Purchase Types),516450,65.37,211.2,2016,178
2016-09-13,2016-09-12,Packer Owned,115128,,208.76,2016,179
2016-09-13,2016-09-12,Prod. Sold (All Purchase Types),269110,65.49,208.15,2016,179
2016-09-14,2016-09-13,Packer Owned,115409,,209.89,2016,180
2016-09-14,2016-09-13,Prod. Sold (All Purchase Types),270589,65.03,208.14,2016,180
2016-09-15,2016-09-14,Packer Owned,111628,,210.67,2016,181
2016-09-15,2016-09-14,Prod. Sold (All Purchase Types),268732,64.82,209.26,2016,181
2016-09-16,2016-09-15,Packer Owned,114624,,211.08,2016,182
2016-09-16,2016-09-15,Prod. Sold (All Purchase Types),273408,64.47,209.66,2016,182
2016-09-19,2016-09-16,Prod. Sold (All Purchase Types),403596,63.58,210.98,2016,183
2016-09-19,2016-09-16,Packer Owned,152540,,212.34,2016,183
2016-09-20,2016-09-19,Packer Owned,114772,,208.42,2016,184
2016-09-20,2016-09-19,Prod. Sold (All Purchase Types),261105,63.7,209.09,2016,184
2016-09-21,2016-09-20,Prod. Sold (All Purchase Types),271968,62.92,208.89,2016,185
2016-09-21,2016-09-20,Packer Owned,114795,,209.98,2016,185
2016-09-22,2016-09-21,Packer Owned,114871,,211.41,2016,186
2016-09-22,2016-09-21,Prod. Sold (All Purchase Types),272919,62.64,208.94,2016,186
2016-09-23,2016-09-22,Packer Owned,112223,,213.08,2016,187
2016-09-23,2016-09-22,Prod. Sold (All Purchase Types),285351,61.81,209.96,2016,187
2016-09-26,2016-09-23,Prod. Sold (All Purchase Types),435973,60.83,210.81,2016,188
2016-09-26,2016-09-23,Packer Owned,217995,,213.01,2016,188
2016-09-27,2016-09-26,Packer Owned,114385,,210.12,2016,189
2016-09-27,2016-09-26,Prod. Sold (All Purchase Types),268283,60.64,208.59,2016,189
2016-09-28,2016-09-27,Packer Owned,117927,,211.32,2016,190
2016-09-28,2016-09-27,Prod. Sold (All Purchase Types),281515,60.18,208.77,2016,190
2016-09-29,2016-09-28,Prod. Sold (All Purchase Types),267797,59.66,209.93,2016,191
2016-09-29,2016-09-28,Packer Owned,112730,,212.34,2016,191
2016-09-30,2016-09-29,Packer Owned,115172,,210.98,2016,192
2016-09-30,2016-09-29,Prod. Sold (All Purchase Types),271067,58.95,210.2,2016,192
2016-10-03,2016-09-30,Prod. Sold (All Purchase Types),474994,58.36,211.54,2016,193
2016-10-03,2016-09-30,Packer Owned,161049,,212.96,2016,193
2016-10-04,2016-10-03,Packer Owned,117237,,209.57,2016,194
2016-10-04,2016-10-03,Prod. Sold (All Purchase Types),265206,58.29,207.85,2016,194
2016-10-05,2016-10-04,Prod. Sold (All Purchase Types),265929,58.12,208.98,2016,195
2016-10-05,2016-10-04,Packer Owned,120242,,211.49,2016,195
2016-10-06,2016-10-05,Prod. Sold (All Purchase Types),275172,57.23,210.14,2016,196
2016-10-06,2016-10-05,Packer Owned,119640,,212.24,2016,196
2016-10-07,2016-10-06,Prod. Sold (All Purchase Types),265636,56.72,210.11,2016,197
2016-10-07,2016-10-06,Packer Owned,117056,,213.13,2016,197
2016-10-10,2016-10-07,Prod. Sold (All Purchase Types),453141,55.84,211.92,2016,198
2016-10-10,2016-10-07,Packer Owned,152986,,214.73,2016,198
2016-10-11,2016-10-10,Prod. Sold (All Purchase Types),256299,56.67,209.34,2016,199
2016-10-11,2016-10-10,Packer Owned,75998,,211.67,2016,199
2016-10-12,2016-10-11,Prod. Sold (All Purchase Types),258051,56.38,209.35,2016,200
2016-10-12,2016-10-11,Packer Owned,85047,,210.17,2016,200
2016-10-13,2016-10-12,Prod. Sold (All Purchase Types),262477,56.11,209.82,2016,201
2016-10-13,2016-10-12,Packer Owned,85384,,213.07,2016,201
2016-10-14,2016-10-13,Prod. Sold (All Purchase Types),274569,55.77,210.45,2016,202
2016-10-14,2016-10-13,Packer Owned,92703,,212.84,2016,202
2016-10-17,2016-10-14,Packer Owned,180180,,213.37,2016,203
2016-10-17,2016-10-14,Prod. Sold (All Purchase Types),474008,55.36,211.72,2016,203
2016-10-18,2016-10-17,Packer Owned,112409,,211.46,2016,204
2016-10-18,2016-10-17,Prod. Sold (All Purchase Types),276360,56.15,209.71,2016,204
2016-10-19,2016-10-18,Packer Owned,116900,,212.53,2016,205
2016-10-19,2016-10-18,Prod. Sold (All Purchase Types),268409,55.61,209.43,2016,205
2016-10-20,2016-10-19,Packer Owned,115172,,214.23,2016,206
2016-10-20,2016-10-19,Prod. Sold (All Purchase Types),274421,55.58,209.92,2016,206
2016-10-21,2016-10-20,Packer Owned,116652,,214.16,2016,207
2016-10-21,2016-10-20,Prod. Sold (All Purchase Types),278993,55.15,211.5,2016,207
2016-10-24,2016-10-21,Packer Owned,205929,,216.55,2016,208
2016-10-24,2016-10-21,Prod. Sold (All Purchase Types),477296,54.35,212.36,2016,208
2016-10-25,2016-10-24,Packer Owned,115007,,211.84,2016,209
2016-10-25,2016-10-24,Prod. Sold (All Purchase Types),271690,54.51,210.22,2016,209
2016-10-26,2016-10-25,Prod. Sold (All Purchase Types),269257,54.74,209.67,2016,210
2016-10-26,2016-10-25,Packer Owned,118791,,213.4,2016,210
2016-10-27,2016-10-26,Packer Owned,104503,,214.61,2016,211
2016-10-27,2016-10-26,Prod. Sold (All Purchase Types),265783,54.94,210.48,2016,211
2016-10-28,2016-10-27,Packer Owned,92129,,214.32,2016,212
2016-10-28,2016-10-27,Prod. Sold (All Purchase Types),262939,54.12,210.28,2016,212
2016-10-31,2016-10-28,Packer Owned,187171,,213.07,2016,213
2016-10-31,2016-10-28,Prod. Sold (All Purchase Types),453935,53.67,211.33,2016,213
2016-11-01,2016-10-31,Packer Owned,112780,,213.89,2016,214
2016-11-01,2016-10-31,Prod. Sold (All Purchase Types),272677,54.3,209.44,2016,214
2016-11-02,2016-11-01,Packer Owned,118144,,214.74,2016,215
2016-11-02,2016-11-01,Prod. Sold (All Purchase Types),275355,54.71,209.85,2016,215
2016-11-03,2016-11-02,Packer Owned,115309,,216.55,2016,216
2016-11-03,2016-11-02,Prod. Sold (All Purchase Types),278212,54.28,209.84,2016,216
2016-11-04,2016-11-03,Packer Owned,116507,,214.94,2016,217
2016-11-04,2016-11-03,Prod. Sold (All Purchase Types),271861,53.65,210.87,2016,217
