report_date,reported_for_date,weight_range,purchase_type,head_count,price_low,price_high,wtd_avg,avg_weight,total_head,week_of_year,year,indexby_year
2024-08-13,2024-08-12,300-399,Negotiated Sows,1100.0,26.0,82.0,65.19,373.0,6011.0,331,2024,159
2024-08-13,2024-08-12,200/up,Boars,264.0,,,,420.0,264.0,331,2024,159
2024-08-13,2024-08-12,500-549,Swine/Pork Market Formula Sows,351.0,63.74,67.3,65.6,522.0,1080.0,331,2024,159
2024-08-13,2024-08-12,400-449,Negotiated Sows,1203.0,26.0,84.0,62.47,425.0,6011.0,331,2024,159
2024-08-13,2024-08-12,500-549,Negotiated Sows,1767.0,56.0,88.0,70.45,523.0,6011.0,331,2024,159
2024-08-13,2024-08-12,400-449,Combined Negotiated/Negotiated Formula Sows,1203.0,26.0,84.0,62.47,425.0,6011.0,331,2024,159
2024-08-13,2024-08-12,550/up,Negotiated Formula Sows,,,,,,,331,2024,159
2024-08-13,2024-08-12,300-399,Combined Negotiated/Negotiated Formula Sows,1100.0,26.0,82.0,65.19,373.0,6011.0,331,2024,159
2024-08-14,2024-08-13,450-499,Swine/Pork Market Formula Sows,446.0,53.0,70.45,66.16,476.0,1672.0,332,2024,160
2024-08-14,2024-08-13,300-399,Negotiated Formula Sows,,,,,,,332,2024,160
2024-08-14,2024-08-13,550/up,Negotiated Formula Sows,,,,,,,332,2024,160
2024-08-14,2024-08-13,400-449,Swine/Pork Market Formula Sows,244.0,58.49,70.45,61.52,427.0,1672.0,332,2024,160
2024-08-14,2024-08-13,500-549,Negotiated Sows,1489.0,62.0,92.0,70.93,524.0,5232.0,332,2024,160
2024-08-14,2024-08-13,550/up,Swine/Pork Market Formula Sows,400.0,64.55,70.45,68.33,587.0,1672.0,332,2024,160
2024-08-14,2024-08-13,300-399,Combined Negotiated/Negotiated Formula Sows,1293.0,27.0,86.0,66.04,364.0,5232.0,332,2024,160
2024-08-14,2024-08-13,400-449,Negotiated Sows,1014.0,27.0,88.0,63.89,424.0,5232.0,332,2024,160
2024-08-14,2024-08-13,300-399,Swine/Pork Market Formula Sows,171.0,48.0,64.99,57.19,374.0,1672.0,332,2024,160
2024-08-14,2024-08-13,300-399,Negotiated Sows,1293.0,27.0,86.0,66.04,364.0,5232.0,332,2024,160
2024-08-14,2024-08-13,200/up,Boars,474.0,,,,378.0,474.0,332,2024,160
2024-08-14,2024-08-13,500-549,Combined Negotiated/Negotiated Formula Sows,1489.0,62.0,92.0,70.93,524.0,5232.0,332,2024,160
2024-08-14,2024-08-13,500-549,Negotiated Formula Sows,,,,,,,332,2024,160
2024-08-14,2024-08-13,450-499,Negotiated Formula Sows,,,,,,,332,2024,160
2024-08-14,2024-08-13,500-549,Swine/Pork Market Formula Sows,411.0,62.53,70.95,67.41,525.0,1672.0,332,2024,160
2024-08-14,2024-08-13,400-449,Combined Negotiated/Negotiated Formula Sows,1014.0,27.0,88.0,63.89,424.0,5232.0,332,2024,160
2024-08-14,2024-08-13,550/up,Negotiated Sows,472.0,55.9,86.5,72.75,584.0,5232.0,332,2024,160
2024-08-14,2024-08-13,450-499,Negotiated Sows,964.0,49.0,90.0,70.32,474.0,5232.0,332,2024,160
2024-08-14,2024-08-13,550/up,Combined Negotiated/Negotiated Formula Sows,472.0,55.9,86.5,72.75,584.0,5232.0,332,2024,160
2024-08-14,2024-08-13,450-499,Combined Negotiated/Negotiated Formula Sows,964.0,49.0,90.0,70.32,474.0,5232.0,332,2024,160
2024-08-14,2024-08-13,400-449,Negotiated Formula Sows,,,,,,,332,2024,160
2024-08-15,2024-08-14,400-449,Negotiated Formula Sows,,,,,,,333,2024,161
2024-08-15,2024-08-14,300-399,Swine/Pork Market Formula Sows,171.0,56.51,67.93,64.99,377.0,1941.0,333,2024,161
2024-08-15,2024-08-14,550/up,Negotiated Formula Sows,,,,,,,333,2024,161
2024-08-15,2024-08-14,450-499,Negotiated Formula Sows,,,,,,,333,2024,161
2024-08-15,2024-08-14,400-449,Negotiated Sows,1349.0,28.0,88.0,66.05,426.0,5645.0,333,2024,161
2024-08-15,2024-08-14,500-549,Combined Negotiated/Negotiated Formula Sows,969.0,57.25,92.0,69.77,522.0,5645.0,333,2024,161
2024-08-15,2024-08-14,550/up,Combined Negotiated/Negotiated Formula Sows,577.0,64.0,90.0,71.38,584.0,5645.0,333,2024,161
2024-08-15,2024-08-14,500-549,Negotiated Sows,969.0,57.25,92.0,69.77,522.0,5645.0,333,2024,161
2024-08-15,2024-08-14,300-399,Combined Negotiated/Negotiated Formula Sows,1726.0,28.0,87.0,70.6,367.0,5645.0,333,2024,161
2024-08-15,2024-08-14,400-449,Swine/Pork Market Formula Sows,436.0,58.67,70.63,63.67,425.0,1941.0,333,2024,161
2024-08-15,2024-08-14,550/up,Swine/Pork Market Formula Sows,366.0,64.58,72.73,70.64,586.0,1941.0,333,2024,161
2024-08-15,2024-08-14,300-399,Negotiated Sows,1726.0,28.0,87.0,70.6,367.0,5645.0,333,2024,161
2024-08-15,2024-08-14,450-499,Swine/Pork Market Formula Sows,483.0,60.54,71.84,68.24,477.0,1941.0,333,2024,161
2024-08-15,2024-08-14,200/up,Boars,639.0,,,,404.0,639.0,333,2024,161
2024-08-15,2024-08-14,400-449,Combined Negotiated/Negotiated Formula Sows,1349.0,28.0,88.0,66.05,426.0,5645.0,333,2024,161
2024-08-15,2024-08-14,500-549,Swine/Pork Market Formula Sows,485.0,62.56,74.36,70.95,525.0,1941.0,333,2024,161
2024-08-15,2024-08-14,500-549,Negotiated Formula Sows,,,,,,,333,2024,161
2024-08-15,2024-08-14,450-499,Negotiated Sows,1024.0,50.0,90.0,69.31,475.0,5645.0,333,2024,161
2024-08-15,2024-08-14,550/up,Negotiated Sows,577.0,64.0,90.0,71.38,584.0,5645.0,333,2024,161
2024-08-15,2024-08-14,300-399,Negotiated Formula Sows,,,,,,,333,2024,161
2024-08-15,2024-08-14,450-499,Combined Negotiated/Negotiated Formula Sows,1024.0,50.0,90.0,69.31,475.0,5645.0,333,2024,161
2024-08-16,2024-08-15,500-549,Combined Negotiated/Negotiated Formula Sows,1120.0,57.53,87.5,72.01,524.0,5668.0,334,2024,162
2024-08-16,2024-08-15,500-549,Swine/Pork Market Formula Sows,407.0,69.33,74.84,71.15,525.0,1555.0,334,2024,162
2024-08-16,2024-08-15,300-399,Swine/Pork Market Formula Sows,179.0,58.31,67.54,66.18,371.0,1555.0,334,2024,162
2024-08-16,2024-08-15,300-399,Combined Negotiated/Negotiated Formula Sows,1728.0,28.0,84.0,66.45,368.0,5668.0,334,2024,162
2024-08-16,2024-08-15,500-549,Negotiated Sows,1120.0,57.53,87.5,72.01,524.0,5668.0,334,2024,162
2024-08-16,2024-08-15,450-499,Swine/Pork Market Formula Sows,355.0,65.73,73.89,70.53,477.0,1555.0,334,2024,162
2024-08-16,2024-08-15,450-499,Negotiated Sows,1400.0,52.0,88.0,74.12,475.0,5668.0,334,2024,162
2024-08-16,2024-08-15,400-449,Negotiated Sows,931.0,28.0,86.34,70.49,424.0,5668.0,334,2024,162
2024-08-16,2024-08-15,550/up,Negotiated Formula Sows,,,,,,,334,2024,162
2024-08-16,2024-08-15,550/up,Negotiated Sows,489.0,57.53,89.5,76.99,586.0,5668.0,334,2024,162
2024-08-16,2024-08-15,400-449,Combined Negotiated/Negotiated Formula Sows,931.0,28.0,86.34,70.49,424.0,5668.0,334,2024,162
2024-08-16,2024-08-15,400-449,Swine/Pork Market Formula Sows,364.0,56.96,67.89,63.83,427.0,1555.0,334,2024,162
2024-08-16,2024-08-15,200/up,Boars,446.0,,,,464.0,446.0,334,2024,162
2024-08-16,2024-08-15,400-449,Negotiated Formula Sows,,,,,,,334,2024,162
2024-08-16,2024-08-15,300-399,Negotiated Sows,1728.0,28.0,84.0,66.45,368.0,5668.0,334,2024,162
2024-08-16,2024-08-15,500-549,Negotiated Formula Sows,,,,,,,334,2024,162
2024-08-16,2024-08-15,550/up,Swine/Pork Market Formula Sows,250.0,,,,587.0,1555.0,334,2024,162
2024-08-16,2024-08-15,550/up,Combined Negotiated/Negotiated Formula Sows,489.0,57.53,89.5,76.99,586.0,5668.0,334,2024,162
2024-08-16,2024-08-15,300-399,Negotiated Formula Sows,,,,,,,334,2024,162
2024-08-16,2024-08-15,450-499,Negotiated Formula Sows,,,,,,,334,2024,162
2024-08-16,2024-08-15,450-499,Combined Negotiated/Negotiated Formula Sows,1400.0,52.0,88.0,74.12,475.0,5668.0,334,2024,162
2024-08-19,2024-08-16,500-549,Negotiated Sows,1225.0,61.47,89.0,75.23,524.0,5314.0,335,2024,163
2024-08-19,2024-08-16,300-399,Combined Negotiated/Negotiated Formula Sows,916.0,28.0,83.0,64.94,373.0,5314.0,335,2024,163
2024-08-19,2024-08-16,450-499,Swine/Pork Market Formula Sows,273.0,70.01,74.5,71.64,477.0,1236.0,335,2024,163
2024-08-19,2024-08-16,550/up,Swine/Pork Market Formula Sows,212.0,72.01,77.45,74.62,584.0,1236.0,335,2024,163
2024-08-19,2024-08-16,400-449,Negotiated Formula Sows,,,,,,,335,2024,163
2024-08-19,2024-08-16,450-499,Negotiated Formula Sows,,,,,,,335,2024,163
2024-08-19,2024-08-16,400-449,Swine/Pork Market Formula Sows,178.0,63.65,73.06,67.7,430.0,1236.0,335,2024,163
2024-08-19,2024-08-16,300-399,Negotiated Sows,916.0,28.0,83.0,64.94,373.0,5314.0,335,2024,163
2024-08-19,2024-08-16,550/up,Negotiated Formula Sows,,,,,,,335,2024,163
2024-08-19,2024-08-16,400-449,Negotiated Sows,1012.0,28.0,85.0,65.75,424.0,5314.0,335,2024,163
2024-08-19,2024-08-16,500-549,Combined Negotiated/Negotiated Formula Sows,1225.0,61.47,89.0,75.23,524.0,5314.0,335,2024,163
2024-08-19,2024-08-16,550/up,Combined Negotiated/Negotiated Formula Sows,919.0,65.0,91.0,75.82,590.0,5314.0,335,2024,163
2024-08-19,2024-08-16,450-499,Negotiated Sows,1242.0,53.0,90.56,74.32,474.0,5314.0,335,2024,163
2024-08-19,2024-08-16,400-449,Combined Negotiated/Negotiated Formula Sows,1012.0,28.0,85.0,65.75,424.0,5314.0,335,2024,163
2024-08-19,2024-08-16,300-399,Negotiated Formula Sows,,,,,,,335,2024,163
2024-08-19,2024-08-16,550/up,Negotiated Sows,919.0,65.0,91.0,75.82,590.0,5314.0,335,2024,163
2024-08-19,2024-08-16,300-399,Swine/Pork Market Formula Sows,177.0,62.57,73.06,68.59,367.0,1236.0,335,2024,163
2024-08-19,2024-08-16,500-549,Swine/Pork Market Formula Sows,396.0,70.47,74.5,71.53,524.0,1236.0,335,2024,163
2024-08-19,2024-08-16,450-499,Combined Negotiated/Negotiated Formula Sows,1242.0,53.0,90.56,74.32,474.0,5314.0,335,2024,163
2024-08-19,2024-08-16,200/up,Boars,535.0,,,,391.0,535.0,335,2024,163
2024-08-19,2024-08-16,500-549,Negotiated Formula Sows,,,,,,,335,2024,163
2024-08-20,2024-08-19,300-399,Negotiated Formula Sows,,,,,,,341,2024,164
2024-08-20,2024-08-19,450-499,Negotiated Formula Sows,,,,,,,341,2024,164
2024-08-20,2024-08-19,200/up,Boars,326.0,,,,354.0,326.0,341,2024,164
2024-08-20,2024-08-19,450-499,Swine/Pork Market Formula Sows,410.0,60.47,77.69,74.37,475.0,1819.0,341,2024,164
2024-08-20,2024-08-19,400-449,Negotiated Formula Sows,,,,,,,341,2024,164
2024-08-20,2024-08-19,500-549,Swine/Pork Market Formula Sows,596.0,60.47,77.85,73.21,524.0,1819.0,341,2024,164
2024-08-20,2024-08-19,400-449,Swine/Pork Market Formula Sows,299.0,61.03,75.23,69.62,427.0,1819.0,341,2024,164
2024-08-20,2024-08-19,450-499,Negotiated Sows,1280.0,52.0,89.0,73.92,475.0,6059.0,341,2024,164
2024-08-20,2024-08-19,500-549,Negotiated Formula Sows,,,,,,,341,2024,164
2024-08-20,2024-08-19,500-549,Combined Negotiated/Negotiated Formula Sows,1308.0,65.0,89.0,77.48,524.0,6059.0,341,2024,164
2024-08-20,2024-08-19,550/up,Combined Negotiated/Negotiated Formula Sows,962.0,28.0,88.0,75.28,582.0,6059.0,341,2024,164
2024-08-20,2024-08-19,300-399,Negotiated Sows,1217.0,28.0,89.0,74.27,371.0,6059.0,341,2024,164
2024-08-20,2024-08-19,550/up,Negotiated Sows,962.0,28.0,88.0,75.28,582.0,6059.0,341,2024,164
2024-08-20,2024-08-19,500-549,Negotiated Sows,1308.0,65.0,89.0,77.48,524.0,6059.0,341,2024,164
2024-08-20,2024-08-19,300-399,Combined Negotiated/Negotiated Formula Sows,1217.0,28.0,89.0,74.27,371.0,6059.0,341,2024,164
2024-08-20,2024-08-19,450-499,Combined Negotiated/Negotiated Formula Sows,1280.0,52.0,89.0,73.92,475.0,6059.0,341,2024,164
2024-08-20,2024-08-19,300-399,Swine/Pork Market Formula Sows,155.0,64.47,68.15,67.58,374.0,1819.0,341,2024,164
2024-08-20,2024-08-19,550/up,Swine/Pork Market Formula Sows,359.0,70.36,81.07,76.16,589.0,1819.0,341,2024,164
2024-08-20,2024-08-19,400-449,Combined Negotiated/Negotiated Formula Sows,1292.0,28.0,89.0,69.54,425.0,6059.0,341,2024,164
2024-08-20,2024-08-19,400-449,Negotiated Sows,1292.0,28.0,89.0,69.54,425.0,6059.0,341,2024,164
2024-08-20,2024-08-19,550/up,Negotiated Formula Sows,,,,,,,341,2024,164
2024-08-21,2024-08-20,400-449,Combined Negotiated/Negotiated Formula Sows,1299.0,28.0,87.0,67.17,424.0,6545.0,342,2024,165
2024-08-21,2024-08-20,400-449,Negotiated Formula Sows,,,,,,,342,2024,165
2024-08-21,2024-08-20,550/up,Negotiated Formula Sows,,,,,,,342,2024,165
2024-08-21,2024-08-20,450-499,Swine/Pork Market Formula Sows,524.0,63.34,78.09,74.44,475.0,2270.0,342,2024,165
2024-08-21,2024-08-20,200/up,Boars,541.0,,,,436.0,541.0,342,2024,165
2024-08-21,2024-08-20,500-549,Negotiated Formula Sows,,,,,,,342,2024,165
2024-08-21,2024-08-20,300-399,Negotiated Sows,1960.0,28.0,87.0,66.96,367.0,6545.0,342,2024,165
2024-08-21,2024-08-20,450-499,Combined Negotiated/Negotiated Formula Sows,974.0,53.0,87.0,74.85,476.0,6545.0,342,2024,165
2024-08-21,2024-08-20,300-399,Negotiated Formula Sows,,,,,,,342,2024,165
2024-08-21,2024-08-20,550/up,Swine/Pork Market Formula Sows,497.0,73.11,79.9,76.2,591.0,2270.0,342,2024,165
2024-08-21,2024-08-20,500-549,Swine/Pork Market Formula Sows,699.0,73.98,79.25,76.04,525.0,2270.0,342,2024,165
2024-08-21,2024-08-20,300-399,Combined Negotiated/Negotiated Formula Sows,1960.0,28.0,87.0,66.96,367.0,6545.0,342,2024,165
2024-08-21,2024-08-20,400-449,Swine/Pork Market Formula Sows,367.0,63.34,75.7,68.77,429.0,2270.0,342,2024,165
2024-08-21,2024-08-20,450-499,Negotiated Sows,974.0,53.0,87.0,74.85,476.0,6545.0,342,2024,165
2024-08-21,2024-08-20,450-499,Negotiated Formula Sows,,,,,,,342,2024,165
2024-08-21,2024-08-20,400-449,Negotiated Sows,1299.0,28.0,87.0,67.17,424.0,6545.0,342,2024,165
2024-08-21,2024-08-20,500-549,Combined Negotiated/Negotiated Formula Sows,1497.0,64.86,86.68,77.38,525.0,6545.0,342,2024,165
2024-08-21,2024-08-20,300-399,Swine/Pork Market Formula Sows,183.0,64.02,69.13,66.17,369.0,2270.0,342,2024,165
2024-08-21,2024-08-20,550/up,Combined Negotiated/Negotiated Formula Sows,815.0,64.87,86.96,74.87,584.0,6545.0,342,2024,165
2024-08-21,2024-08-20,500-549,Negotiated Sows,1497.0,64.86,86.68,77.38,525.0,6545.0,342,2024,165
2024-08-21,2024-08-20,550/up,Negotiated Sows,815.0,64.87,86.96,74.87,584.0,6545.0,342,2024,165
2024-08-22,2024-08-21,550/up,Swine/Pork Market Formula Sows,256.0,,,,587.0,1301.0,343,2024,166
2024-08-22,2024-08-21,450-499,Swine/Pork Market Formula Sows,389.0,62.77,77.49,73.43,476.0,1301.0,343,2024,166
2024-08-22,2024-08-21,400-449,Negotiated Sows,1057.0,28.0,80.0,66.81,424.0,5673.0,343,2024,166
2024-08-22,2024-08-21,500-549,Negotiated Formula Sows,,,,,,,343,2024,166
2024-08-22,2024-08-21,300-399,Combined Negotiated/Negotiated Formula Sows,1567.0,28.0,86.0,71.13,371.0,5673.0,343,2024,166
2024-08-22,2024-08-21,500-549,Swine/Pork Market Formula Sows,373.0,65.96,80.2,77.05,526.0,1301.0,343,2024,166
2024-08-22,2024-08-21,500-549,Negotiated Sows,1195.0,63.06,87.0,78.55,524.0,5673.0,343,2024,166
2024-08-22,2024-08-21,550/up,Negotiated Formula Sows,,,,,,,343,2024,166
2024-08-22,2024-08-21,450-499,Negotiated Sows,1041.0,53.0,85.89,73.29,475.0,5673.0,343,2024,166
2024-08-22,2024-08-21,400-449,Negotiated Formula Sows,,,,,,,343,2024,166
2024-08-22,2024-08-21,300-399,Negotiated Sows,1567.0,28.0,86.0,71.13,371.0,5673.0,343,2024,166
2024-08-22,2024-08-21,400-449,Combined Negotiated/Negotiated Formula Sows,1057.0,28.0,80.0,66.81,424.0,5673.0,343,2024,166
2024-08-22,2024-08-21,550/up,Combined Negotiated/Negotiated Formula Sows,813.0,70.59,87.03,78.47,588.0,5673.0,343,2024,166
2024-08-22,2024-08-21,300-399,Negotiated Formula Sows,,,,,,,343,2024,166
2024-08-22,2024-08-21,550/up,Negotiated Sows,813.0,70.59,87.03,78.47,588.0,5673.0,343,2024,166
2024-08-22,2024-08-21,450-499,Negotiated Formula Sows,,,,,,,343,2024,166
2024-08-22,2024-08-21,200/up,Boars,493.0,,,,437.0,493.0,343,2024,166
2024-08-22,2024-08-21,450-499,Combined Negotiated/Negotiated Formula Sows,1041.0,53.0,85.89,73.29,475.0,5673.0,343,2024,166
2024-08-22,2024-08-21,300-399,Swine/Pork Market Formula Sows,112.0,,,,371.0,1301.0,343,2024,166
2024-08-22,2024-08-21,400-449,Swine/Pork Market Formula Sows,171.0,63.9,74.85,69.07,428.0,1301.0,343,2024,166
2024-08-22,2024-08-21,500-549,Combined Negotiated/Negotiated Formula Sows,1195.0,63.06,87.0,78.55,524.0,5673.0,343,2024,166
2024-08-23,2024-08-22,550/up,Negotiated Formula Sows,,,,,,,344,2024,167
2024-08-23,2024-08-22,500-549,Swine/Pork Market Formula Sows,505.0,,,,526.0,1628.0,344,2024,167
2024-08-23,2024-08-22,400-449,Combined Negotiated/Negotiated Formula Sows,1099.0,28.0,82.0,66.62,423.0,5808.0,344,2024,167
2024-08-23,2024-08-22,500-549,Combined Negotiated/Negotiated Formula Sows,1167.0,60.5,87.0,75.91,523.0,5808.0,344,2024,167
2024-08-23,2024-08-22,550/up,Swine/Pork Market Formula Sows,396.0,,,,591.0,1628.0,344,2024,167
2024-08-23,2024-08-22,500-549,Negotiated Formula Sows,,,,,,,344,2024,167
2024-08-23,2024-08-22,300-399,Combined Negotiated/Negotiated Formula Sows,1722.0,53.0,82.0,71.05,371.0,5808.0,344,2024,167
2024-08-23,2024-08-22,550/up,Combined Negotiated/Negotiated Formula Sows,721.0,70.0,85.77,77.49,584.0,5808.0,344,2024,167
2024-08-23,2024-08-22,400-449,Negotiated Sows,1099.0,28.0,82.0,66.62,423.0,5808.0,344,2024,167
2024-08-23,2024-08-22,550/up,Negotiated Sows,721.0,70.0,85.77,77.49,584.0,5808.0,344,2024,167
2024-08-23,2024-08-22,450-499,Negotiated Sows,1099.0,53.0,86.44,73.65,475.0,5808.0,344,2024,167
2024-08-23,2024-08-22,400-449,Negotiated Formula Sows,,,,,,,344,2024,167
2024-08-23,2024-08-22,450-499,Combined Negotiated/Negotiated Formula Sows,1099.0,53.0,86.44,73.65,475.0,5808.0,344,2024,167
2024-08-23,2024-08-22,300-399,Negotiated Formula Sows,,,,,,,344,2024,167
2024-08-23,2024-08-22,450-499,Swine/Pork Market Formula Sows,492.0,58.78,78.15,74.25,475.0,1628.0,344,2024,167
2024-08-23,2024-08-22,200/up,Boars,621.0,,,,371.0,621.0,344,2024,167
2024-08-23,2024-08-22,400-449,Swine/Pork Market Formula Sows,130.0,,,,427.0,1628.0,344,2024,167
2024-08-23,2024-08-22,300-399,Negotiated Sows,1722.0,53.0,82.0,71.05,371.0,5808.0,344,2024,167
2024-08-23,2024-08-22,300-399,Swine/Pork Market Formula Sows,105.0,,,,378.0,1628.0,344,2024,167
2024-08-23,2024-08-22,500-549,Negotiated Sows,1167.0,60.5,87.0,75.91,523.0,5808.0,344,2024,167
2024-08-23,2024-08-22,450-499,Negotiated Formula Sows,,,,,,,344,2024,167
2024-08-26,2024-08-23,400-449,Negotiated Formula Sows,,,,,,,345,2024,168
2024-08-26,2024-08-23,450-499,Negotiated Formula Sows,,,,,,,345,2024,168
2024-08-26,2024-08-23,400-449,Negotiated Sows,918.0,28.0,86.0,68.64,424.0,5389.0,345,2024,168
2024-08-26,2024-08-23,550/up,Combined Negotiated/Negotiated Formula Sows,934.0,61.0,86.0,76.23,587.0,5389.0,345,2024,168
2024-08-26,2024-08-23,550/up,Negotiated Sows,934.0,61.0,86.0,76.23,587.0,5389.0,345,2024,168
2024-08-26,2024-08-23,500-549,Negotiated Formula Sows,,,,,,,345,2024,168
2024-08-26,2024-08-23,400-449,Combined Negotiated/Negotiated Formula Sows,918.0,28.0,86.0,68.64,424.0,5389.0,345,2024,168
2024-08-26,2024-08-23,300-399,Combined Negotiated/Negotiated Formula Sows,1315.0,28.0,86.0,73.99,370.0,5389.0,345,2024,168
2024-08-26,2024-08-23,500-549,Negotiated Sows,1099.0,61.0,87.25,75.46,524.0,5389.0,345,2024,168
2024-08-26,2024-08-23,400-449,Swine/Pork Market Formula Sows,299.0,66.62,75.91,70.36,426.0,1554.0,345,2024,168
2024-08-26,2024-08-23,300-399,Swine/Pork Market Formula Sows,129.0,60.97,73.65,69.34,372.0,1554.0,345,2024,168
