report_date,for_date_begin,purchase_type,head_count,avg_net_price,avg_carcass_weight,total_lbs,lbs_day1,usd_day1,lbs_day2,usd_day2,weekof_year,year,indexby_year,amount
2024-04-19,2024-04-18,Prod. Sold Swine or Pork Market Formula,129542,91.28,213.14,91.28,27610581.88,2520293914.0064,26427390.4,2418634769.408,165,2024,79,91.39737253320936
2024-04-19,2024-04-18,Prod. Sold Negotiated,5548,90.03,211.9,90.03,1175621.2,105841176.636,875666.25,79256552.28750001,165,2024,79,90.2349053632147
2024-04-22,2024-04-19,Prod. Sold Swine or Pork Market Formula,153873,91.36,215.15,91.36,33105775.95,3024543690.792,27610581.88,2520293914.0064,171,2024,80,91.32362023959696
2024-04-22,2024-04-19,Prod. Sold Negotiated,4286,91.72,214.39,91.72,918875.54,84279264.5288,1175621.2,105841176.636,171,2024,80,90.77141899242106
2024-04-23,2024-04-22,Prod. Sold Swine or Pork Market Formula,125891,91.6,212.36,91.6,26734212.76,2448853888.816,33105775.95,3024543690.792,172,2024,81,91.46722279867888
2024-04-23,2024-04-22,Prod. Sold Negotiated,3492,89.85,201.51,89.85,703672.9199999999,63225011.86199999,918875.54,84279264.5288,172,2024,81,90.90901136524451
2024-04-24,2024-04-23,Prod. Sold Swine or Pork Market Formula,126240,91.78,212.74,91.78,26856297.6,2464870993.728,26734212.76,2448853888.816,173,2024,82,91.69020502950106
2024-04-24,2024-04-23,Prod. Sold Negotiated,3144,89.9,214.7,89.9,675016.7999999999,60684010.32,703672.9199999999,63225011.86199999,173,2024,82,89.87448037401772
2024-04-25,2024-04-24,Prod. Sold Swine or Pork Market Formula,131914,91.22,213.49,91.22,28162319.86,2568966817.6292,26856297.6,2464870993.728,174,2024,83,91.49335340926976
2024-04-25,2024-04-24,Prod. Sold Negotiated,3591,88.07,213.19,88.07,765565.29,67423335.0903,675016.7999999999,60684010.32,174,2024,83,88.92748722865214
2024-04-26,2024-04-25,Prod. Sold Negotiated,6537,88.37,217.63,88.37,1422647.31,125719342.7847,765565.29,67423335.0903,175,2024,84,88.26504237979435
2024-04-26,2024-04-25,Prod. Sold Swine or Pork Market Formula,127862,90.73,213.35,90.73,27279357.7,2475056124.121,28162319.86,2568966817.6292,175,2024,84,90.97890186117594
2024-04-29,2024-04-26,Prod. Sold Negotiated,4228,89.29,212.54,89.29,898619.12,80237701.2248,1422647.31,125719342.7847,181,2024,85,88.72615454551676
2024-04-29,2024-04-26,Prod. Sold Swine or Pork Market Formula,120076,90.12,214.79,90.12,25791124.04,2324296098.4848,27279357.7,2475056124.121,181,2024,85,90.4335529893722
2024-04-30,2024-04-29,Prod. Sold Swine or Pork Market Formula,122415,90.39,212.74,90.39,26042567.1,2353987640.169,25791124.04,2324296098.4848,182,2024,86,90.25565487933336
2024-04-30,2024-04-29,Prod. Sold Negotiated,3041,92.1,211.74,92.1,643901.3400000001,59303313.414000005,898619.12,80237701.2248,182,2024,86,90.46299109627373
2024-05-01,2024-04-30,Prod. Sold Swine or Pork Market Formula,128324,90.72,213.06,90.72,27340711.44,2480349341.8368,26042567.1,2353987640.169,183,2024,87,90.55901237657103
2024-05-01,2024-04-30,Prod. Sold Negotiated,3203,92.33,215.37,92.33,689830.11,63692014.0563,643901.3400000001,59303313.414000005,183,2024,87,92.21896017395404
2024-05-02,2024-05-01,Prod. Sold Swine or Pork Market Formula,123838,91.11,214.09,91.11,26512477.42,2415551817.7362003,27340711.44,2480349341.8368,184,2024,88,90.91200100147609
2024-05-02,2024-05-01,Prod. Sold Negotiated,3474,90.15,209.66,90.15,728358.84,65661549.426,689830.11,63692014.0563,184,2024,88,91.21038736220585
2024-05-03,2024-05-02,Prod. Sold Negotiated,3738,92.01,204.33,92.01,763785.54,70275907.5354,728358.84,65661549.426,185,2024,89,91.10208018971998
2024-05-03,2024-05-02,Prod. Sold Swine or Pork Market Formula,132979,90.81,214.57,90.81,28533304.03,2591109338.9643,26512477.42,2415551817.7362003,185,2024,89,90.95449323847325
2024-05-06,2024-05-03,Prod. Sold Swine or Pork Market Formula,123150,90.72,214.86,90.72,26460009.0,2400452016.48,28533304.03,2591109338.9643,191,2024,90,90.76669653856457
2024-05-06,2024-05-03,Prod. Sold Negotiated,4076,91.61,217.11,91.61,884940.3600000001,81069386.3796,763785.54,70275907.5354,191,2024,90,91.79530321868542
2024-05-07,2024-05-06,Prod. Sold Negotiated,5852,94.55,212.58,94.55,1244018.16,117621917.028,884940.3600000001,81069386.3796,192,2024,91,93.32793548631469
2024-05-07,2024-05-06,Prod. Sold Swine or Pork Market Formula,136566,91.15,212.59,91.15,29032565.94,2646318385.431,26460009.0,2400452016.48,192,2024,91,90.94496709456531
2024-05-08,2024-05-07,Prod. Sold Swine or Pork Market Formula,125391,91.22,213.5,91.22,26770978.5,2442048658.77,29032565.94,2646318385.431,193,2024,92,91.18358153167162
2024-05-08,2024-05-07,Prod. Sold Negotiated,3967,93.08,215.05,93.08,853103.3500000002,79406859.818,1244018.16,117621917.028,193,2024,92,93.95200798164528
2024-05-09,2024-05-08,Prod. Sold Negotiated,2874,91.31,207.02,91.31,594975.48,54327211.0788,853103.3500000002,79406859.818,194,2024,93,92.35275602834413
2024-05-09,2024-05-08,Prod. Sold Swine or Pork Market Formula,122285,91.29,213.99,91.29,26167767.15,2388855463.1235003,26770978.5,2442048658.77,194,2024,93,91.25460119196269
2024-05-10,2024-05-09,Prod. Sold Negotiated,6687,92.76,209.45,92.76,1400592.15,129918927.834,594975.48,54327211.0788,195,2024,94,92.32768468628647
2024-05-10,2024-05-09,Prod. Sold Swine or Pork Market Formula,133150,91.28,214.17,91.28,28516735.5,2603007616.44,26167767.15,2388855463.1235003,195,2024,94,91.28478522540792
2024-05-13,2024-05-10,Prod. Sold Swine or Pork Market Formula,131454,91.01,215.06,91.01,28270497.24,2572897953.8124003,28516735.5,2603007616.44,201,2024,95,91.14558538096499
2024-05-13,2024-05-10,Prod. Sold Negotiated,4814,93.04,211.35,93.04,1017438.9,94662515.256,1400592.15,129918927.834,201,2024,95,92.87781606030246
2024-05-14,2024-05-13,Prod. Sold Negotiated,5671,93.74,212.9,93.74,1207355.9,113177542.066,1017438.9,94662515.256,202,2024,96,93.41987733969891
2024-05-14,2024-05-13,Prod. Sold Swine or Pork Market Formula,120812,91.41,212.56,91.41,25679798.72,2347390400.9952,28270497.24,2572897953.8124003,202,2024,96,91.20039598032263
2024-05-15,2024-05-14,Prod. Sold Negotiated,4751,94.54,211.97,94.54,1007069.47,95208347.6938,1207355.9,113177542.066,203,2024,97,94.1038215073376
2024-05-15,2024-05-14,Prod. Sold Swine or Pork Market Formula,123451,91.91,213.72,91.91,26383947.72,2424948634.9452,25679798.72,2347390400.9952,203,2024,97,91.66338118675732
2024-05-16,2024-05-15,Prod. Sold Negotiated,4481,91.2,207.41,91.2,929404.21,84761663.95199998,1007069.47,95208347.6938,204,2024,98,92.93697792257109
2024-05-16,2024-05-15,Prod. Sold Swine or Pork Market Formula,128051,92.28,213.91,92.27999999999999,27391389.41,2527677414.7548,26383947.72,2424948634.9452,204,2024,98,92.09846583996676
2024-05-17,2024-05-16,Prod. Sold Swine or Pork Market Formula,125079,92.35,214.31,92.35,26805680.49,2475504593.2515,27391389.41,2527677414.7548,205,2024,99,92.31462175423437
2024-05-17,2024-05-16,Prod. Sold Negotiated,5730,91.83,208.35,91.83,1193845.5,109630832.265,929404.21,84761663.95199998,205,2024,99,91.55423184633331
2024-05-20,2024-05-17,Prod. Sold Swine or Pork Market Formula,135010,92.07,214.02,92.07,28894840.200000003,2660347937.214,26805680.49,2475504593.2515,211,2024,100,92.20474901929502
2024-05-20,2024-05-17,Prod. Sold Negotiated,4164,93.7,206.8,93.7,861115.2,80686494.24000001,1193845.5,109630832.265,211,2024,100,92.61360886609656
2024-05-21,2024-05-20,Prod. Sold Negotiated,4749,90.6,220.19,90.6,1045682.31,94738817.28599998,861115.2,80686494.24000001,212,2024,101,91.99996885143824
2024-05-21,2024-05-20,Prod. Sold Swine or Pork Market Formula,122063,91.94,213.73,91.94,26088524.99,2398578987.5806,28894840.200000003,2660347937.214,212,2024,101,92.00831755773807
2024-05-22,2024-05-21,Prod. Sold Swine or Pork Market Formula,118799,91.78,213.61,91.78,25376654.39,2329069339.9142003,26088524.99,2398578987.5806,213,2024,102,91.86110656658904
2024-05-22,2024-05-21,Prod. Sold Negotiated,4244,90.92,213.01,90.92,904014.44,82192992.8848,1045682.31,94738817.28599998,213,2024,102,90.7483741616741
2024-05-23,2024-05-22,Prod. Sold Negotiated,3037,89.62,217.36,89.62,660122.3200000001,59160162.31840001,904014.44,82192992.8848,214,2024,103,90.37135295202704
2024-05-23,2024-05-22,Prod. Sold Swine or Pork Market Formula,125845,91.85,213.6,91.85,26880492.0,2468973190.2,25376654.39,2329069339.9142003,214,2024,103,91.81600721757667
2024-05-24,2024-05-23,Prod. Sold Swine or Pork Market Formula,129526,91.53,214.47,91.53,27779441.22,2542652254.8666,26880492.0,2468973190.2,215,2024,104,91.6873686049959
2024-05-24,2024-05-23,Prod. Sold Negotiated,5148,90.21,210.16,90.21,1081903.68,97598530.97279999,660122.3200000001,59160162.31840001,215,2024,104,89.98642574289934
2024-05-28,2024-05-24,Prod. Sold Swine or Pork Market Formula,116415,91.03,214.54,91.03,24975674.1,2273535613.323,27779441.22,2542652254.8666,222,2024,105,91.29328670737898
2024-05-28,2024-05-24,Prod. Sold Negotiated,3891,90.28,212.19,90.28,825631.29,74537992.8612,1081903.68,97598530.97279999,222,2024,105,90.24029784051613
2024-05-29,2024-05-28,Prod. Sold Swine or Pork Market Formula,125920,90.63,214.47,90.63,27006062.4,2447559435.312,24975674.1,2273535613.323,223,2024,106,90.82218807051588
2024-05-29,2024-05-28,Prod. Sold Negotiated,3312,88.87,215.2,88.87,712742.3999999999,63341417.08799999,825631.29,74537992.8612,223,2024,106,89.62673428794795
2024-05-30,2024-05-29,Prod. Sold Negotiated,4631,88.64,216.91,88.64,1004510.21,89039785.01439999,712742.3999999999,63341417.08799999,224,2024,107,88.73546105858006
2024-05-30,2024-05-29,Prod. Sold Swine or Pork Market Formula,132054,91.49,216.01,91.49000000000001,28524984.54,2609750835.5646,27006062.4,2447559435.312,224,2024,107,91.07176164607353
2024-05-31,2024-05-30,Prod. Sold Negotiated,4739,89.19,209.74,89.19,993957.86,88651101.5334,1004510.21,89039785.01439999,225,2024,108,88.9135479396476
2024-05-31,2024-05-30,Prod. Sold Swine or Pork Market Formula,132332,91.68,215.98,91.68,28581065.36,2620312072.2048,28524984.54,2609750835.5646,225,2024,108,91.5850932944567
2024-06-03,2024-05-31,Prod. Sold Negotiated,4658,89.79,211.85,89.79,986797.3,88604529.567,993957.86,88651101.5334,231,2024,109,89.4889154802959
2024-06-03,2024-05-31,Prod. Sold Swine or Pork Market Formula,183120,91.88,216.31,91.88,39610687.2,3639429939.936,28581065.36,2620312072.2048,231,2024,109,91.79617442201724
2024-06-04,2024-06-03,Prod. Sold Swine or Pork Market Formula,125424,92.12,213.81,92.12,26816905.44,2470373329.1328,39610687.2,3639429939.936,232,2024,110,91.97688831176644
2024-06-04,2024-06-03,Prod. Sold Negotiated,1494,88.81,212.0,88.81,316728.0,28128613.68,986797.3,88604529.567,232,2024,110,89.55188153770396
2024-06-05,2024-06-04,Prod. Sold Negotiated,2385,89.0,216.0,89.0,515160.0,45849240.0,316728.0,28128613.68,233,2024,111,88.92766055045873
2024-06-05,2024-06-04,Prod. Sold Swine or Pork Market Formula,129750,92.09,215.11,92.09,27910522.5,2570280017.025,26816905.44,2470373329.1328,233,2024,111,92.10470025531042
2024-06-06,2024-06-05,Prod. Sold Swine or Pork Market Formula,128794,91.85,215.11,91.85000000000002,27704877.340000004,2544692983.6790004,27910522.5,2570280017.025,234,2024,112,91.97044371557647
2024-06-06,2024-06-05,Prod. Sold Negotiated,1635,87.53,206.85,87.53,338199.75,29602624.1175,515160.0,45849240.0,234,2024,112,88.41741612198139
2024-06-07,2024-06-06,Prod. Sold Swine or Pork Market Formula,124649,91.89,214.82,91.89,26777098.18,2460547551.7602,27704877.340000004,2544692983.6790004,235,2024,113,91.86965941794469
2024-06-07,2024-06-06,Prod. Sold Negotiated,5584,87.61,212.55,87.61,1186879.2,103982486.712,338199.75,29602624.1175,235,2024,113,87.59225929221564
2024-06-10,2024-06-07,Prod. Sold Swine or Pork Market Formula,136211,91.44,214.86,91.44,29266295.46,2676110056.8624,26777098.18,2460547551.7602,241,2024,114,91.65500650475242
2024-06-10,2024-06-07,Prod. Sold Negotiated,5070,88.62,213.66,88.62,1083256.2,95998164.444,1186879.2,103982486.712,241,2024,114,88.09194868112273
2024-06-11,2024-06-10,Prod. Sold Swine or Pork Market Formula,114340,91.39,212.6,91.39,24308684.0,2221570630.76,29266295.46,2676110056.8624,242,2024,115,91.41731339867508
2024-06-11,2024-06-10,Prod. Sold Negotiated,3334,88.29,214.91,88.29,716509.94,63260662.6026,1083256.2,95998164.444,242,2024,115,88.4886227755124
2024-06-12,2024-06-11,Prod. Sold Negotiated,3873,88.65,213.5,88.65,826885.5,73303399.575,716509.94,63260662.6026,243,2024,116,88.48287265744416
2024-06-12,2024-06-11,Prod. Sold Swine or Pork Market Formula,127190,91.54,213.65,91.54,27174143.5,2487521095.99,24308684.0,2221570630.76,243,2024,116,91.4691743912084
2024-06-13,2024-06-12,Prod. Sold Negotiated,2447,87.41,211.02,87.41,516365.94,45135546.8154,826885.5,73303399.575,244,2024,117,88.1733254575182
2024-06-13,2024-06-12,Prod. Sold Swine or Pork Market Formula,119073,91.81,213.81,91.81,25458998.13,2337390618.3153,27174143.5,2487521095.99,244,2024,117,91.67060078274298
2024-06-14,2024-06-13,Prod. Sold Negotiated,5956,88.96,214.46,88.96,1277323.76,113630721.6896,516365.94,45135546.8154,245,2024,118,88.51378725372622
2024-06-14,2024-06-13,Prod. Sold Swine or Pork Market Formula,125309,91.29,214.53,91.29,26882539.77,2454107055.6033,25458998.13,2337390618.3153,245,2024,118,91.54292873611955
2024-06-17,2024-06-14,Prod. Sold Negotiated,5027,88.19,212.97,88.19,1070600.19,94416230.7561,1277323.76,113630721.6896,251,2024,119,88.60889742433947
2024-06-17,2024-06-14,Prod. Sold Swine or Pork Market Formula,138458,90.39,213.98,90.39,29627242.84,2678006480.3076,26882539.77,2454107055.6033,251,2024,119,90.8181433174142
2024-06-18,2024-06-17,Prod. Sold Swine or Pork Market Formula,110497,91.01,212.77,91.01,23510446.69,2139685753.2569003,29627242.84,2678006480.3076,252,2024,120,90.66431521913597
2024-06-18,2024-06-17,Prod. Sold Negotiated,4336,89.34,215.72,89.34,935361.92,83565233.93280001,1070600.19,94416230.7561,252,2024,120,88.72623455928587
2024-06-19,2024-06-18,Prod. Sold Negotiated,3196,90.44,217.24,90.44,694299.04,62792405.1776,935361.92,83565233.93280001,253,2024,121,89.80864284212835
2024-06-19,2024-06-18,Prod. Sold Swine or Pork Market Formula,123097,90.52,213.77,90.52,26314445.69,2381983623.8588,23510446.69,2139685753.2569003,253,2024,121,90.75121211763468
2024-06-20,2024-06-19,Prod. Sold Swine or Pork Market Formula,120829,90.62,213.49,90.62,25795783.21,2337613874.4902,26314445.69,2381983623.8588,254,2024,122,90.56950234100775
2024-06-20,2024-06-19,Prod. Sold Negotiated,1460,87.1,213.35,87.1,311491.0,27130866.1,694299.04,62792405.1776,254,2024,122,89.40560922396885
2024-06-21,2024-06-20,Prod. Sold Negotiated,6795,88.6,211.05,88.6,1434084.75,127059908.85,311491.0,27130866.1,255,2024,123,88.33233100883761
2024-06-21,2024-06-20,Prod. Sold Swine or Pork Market Formula,124018,90.15,214.36,90.15,26584498.48,2396592537.972,25795783.21,2337613874.4902,255,2024,123,90.38146149118579
2024-06-24,2024-06-21,Prod. Sold Negotiated,6663,89.86,212.62,89.86,1416687.06,127303499.2116,1434084.75,127059908.85,261,2024,124,89.22615523604463
2024-06-24,2024-06-21,Prod. Sold Swine or Pork Market Formula,133152,89.74,214.13,89.74,28511837.76,2558652320.5824,26584498.48,2396592537.972,261,2024,124,89.93782884163697
2024-06-25,2024-06-24,Prod. Sold Swine or Pork Market Formula,113126,90.04,212.22,90.04000000000002,24007599.72,2161644278.7888,28511837.76,2558652320.5824,262,2024,125,89.87713551137601
2024-06-25,2024-06-24,Prod. Sold Negotiated,5994,88.9,213.36,88.9,1278879.84,113692417.776,1416687.06,127303499.2116,262,2024,125,89.40453935222307
2024-06-26,2024-06-25,Prod. Sold Negotiated,3814,89.09,205.56,89.09000000000003,784005.84,69847080.2856,1278879.84,113692417.776,263,2024,126,88.9722100652713
2024-06-26,2024-06-25,Prod. Sold Swine or Pork Market Formula,125093,89.89,211.7,89.89000000000001,26482188.1,2380483888.309,24007599.72,2161644278.7888,263,2024,126,89.96132412540213
2024-06-27,2024-06-26,Prod. Sold Negotiated,5315,88.8,211.97,88.8,1126620.55,100043904.84,784005.84,69847080.2856,264,2024,127,88.9189985100122
2024-06-27,2024-06-26,Prod. Sold Swine or Pork Market Formula,114831,89.67,211.82,89.67,24323502.42,2181088462.0014,26482188.1,2380483888.309,264,2024,127,89.78467379583604
2024-06-28,2024-06-27,Prod. Sold Negotiated,5969,88.15,205.66,88.15,1227584.54,108211577.201,1126620.55,100043904.84,265,2024,128,88.46106183595076
2024-06-28,2024-06-27,Prod. Sold Swine or Pork Market Formula,125116,89.37,212.67,89.37,26608419.72,2377994470.3764,24323502.42,2181088462.0014,265,2024,128,89.5132706722896
2024-07-01,2024-06-28,Prod. Sold Negotiated,8280,88.99,212.24,88.99,1757347.2000000002,156386327.328,1227584.54,108211577.201,271,2024,129,88.64454117433186
2024-07-01,2024-06-28,Prod. Sold Swine or Pork Market Formula,137133,89.04,213.63,89.04,29295722.79,2608491157.2216,26608419.72,2377994470.3764,271,2024,129,89.19706847674176
2024-07-02,2024-07-01,Prod. Sold Negotiated,2923,88.93,209.8,88.93,613245.4,54535913.422000006,1757347.2000000002,156386327.328,272,2024,130,88.97447868098466
2024-07-02,2024-07-01,Prod. Sold Swine or Pork Market Formula,120079,89.65,211.17,89.65,25357082.43,2273262439.8495,29295722.79,2608491157.2216,272,2024,130,89.32301969533012
2024-07-03,2024-07-02,Prod. Sold Negotiated,2229,88.62,214.74,88.62,478655.46,42418446.865200005,613245.4,54535913.422000006,273,2024,131,88.79410561797705
2024-07-03,2024-07-02,Prod. Sold Swine or Pork Market Formula,118141,89.27,211.76,89.27,25017538.16,2233315631.5432,25357082.43,2273262439.8495,273,2024,131,89.46128067289726
2024-07-05,2024-07-03,Prod. Sold Swine or Pork Market Formula,123005,89.14,212.48,89.14,26136102.4,2329772167.936,25017538.16,2233315631.5432,275,2024,132,89.20357866077948
2024-07-05,2024-07-03,Prod. Sold Negotiated,5545,89.35,213.15,89.35,1181916.75,105604261.6125,478655.46,42418446.865200005,275,2024,132,89.13957946923608
2024-07-08,2024-07-05,Prod. Sold Negotiated,8715,89.62,213.4,89.62,1859781.0,166673573.22,1181916.75,105604261.6125,281,2024,133,89.51508572227466
2024-07-08,2024-07-05,Prod. Sold Swine or Pork Market Formula,139616,88.35,214.03,88.35,29882012.48,2640075802.608,26136102.4,2329772167.936,281,2024,133,88.71858649992473
2024-07-09,2024-07-08,Prod. Sold Negotiated,3248,90.34,214.73,90.34,697443.0399999999,63007004.2336,1859781.0,166673573.22,282,2024,134,89.81636878933766
2024-07-09,2024-07-08,Prod. Sold Swine or Pork Market Formula,112571,88.39,211.51,88.39,23809892.21,2104556372.4419,29882012.48,2640075802.608,282,2024,134,88.36773816171913
2024-07-10,2024-07-09,Prod. Sold Negotiated,3788,90.8,213.71,90.8,809533.48,73505639.984,697443.0399999999,63007004.2336,283,2024,135,90.58710763297094
2024-07-10,2024-07-09,Prod. Sold Swine or Pork Market Formula,125755,88.82,211.52,88.82,26599697.6,2362585140.832,23809892.21,2104556372.4419,283,2024,135,88.61689869152097
2024-07-11,2024-07-10,Prod. Sold Swine or Pork Market Formula,124713,88.31,213.02,88.31,26566363.26,2346075539.4906,26599697.6,2362585140.832,284,2024,136,88.56515988125811
2024-07-11,2024-07-10,Prod. Sold Negotiated,4398,91.46,212.09,91.46,932771.82,85311310.6572,809533.48,73505639.984,284,2024,136,91.15334186333473
2024-07-12,2024-07-11,Prod. Sold Swine or Pork Market Formula,124385,88.29,213.08,88.29,26503955.8,2340034257.5820003,26566363.26,2346075539.4906,285,2024,137,88.3000117593904
2024-07-12,2024-07-11,Prod. Sold Negotiated,6279,89.62,207.83,89.62,1304964.57,116950924.76340002,932771.82,85311310.6572,285,2024,137,90.3869804881709
2024-07-15,2024-07-12,Prod. Sold Swine or Pork Market Formula,133563,88.3,213.26,88.3,28483645.38,2515105887.054,26503955.8,2340034257.5820003,291,2024,138,88.29518001236073
2024-07-15,2024-07-12,Prod. Sold Negotiated,8147,91.38,214.4,91.38,1746716.8,159614981.184,1304964.57,116950924.76340002,291,2024,138,90.62738615709411
